true_lat,true_lng,pred_lat,pred_lng,true_geocell,pred_geocell,error_km,within_1km,within_25km,within_200km,within_750km,within_2500km
46.39488220214844,16.34322166442871,46.32257843017578,16.599170684814453,270,270,21.247150421142578,0,1,1,1,1
5.279393672943115,-75.83360290527344,5.1237921714782715,-75.60266876220703,879,879,30.910865783691406,0,0,1,1,1
42.73906707763672,23.39870834350586,14.66463851928711,100.54763793945312,86,306,7874.81787109375,0,0,0,0,0
60.6812744140625,5.142223358154297,60.83824920654297,5.069859504699707,549,549,17.912277221679688,0,1,1,1,1
49.202911376953125,-2.0616707801818848,49.2082633972168,-2.125119209289551,58,58,4.6529107093811035,0,1,1,1,1
21.30553436279297,-157.87403869628906,18.30398178100586,-65.84844207763672,27,654,9489.7431640625,0,0,0,0,0
36.825191497802734,10.128803253173828,31.059032440185547,34.96040725708008,152,523,2373.6962890625,0,0,0,0,1
42.02015686035156,23.098970413208008,41.02216720581055,40.59253692626953,599,820,1459.692626953125,0,0,0,0,1
48.40629577636719,1.6622748374938965,47.5474967956543,19.07496452331543,160,329,1298.3067626953125,0,0,0,0,1
10.989614486694336,-74.28877258300781,10.947657585144043,-74.2806167602539,428,428,4.754906177520752,0,1,1,1,1
-25.291654586791992,-57.57157897949219,-25.310274124145508,-57.54230880737305,356,356,3.6016573905944824,0,1,1,1,1
47.19961929321289,9.54496955871582,47.1733512878418,9.530110359191895,117,117,3.1328752040863037,0,1,1,1,1
56.97554397583008,40.98460388183594,48.43098831176758,27.840673446655273,732,719,1296.0023193359375,0,0,0,0,1
56.35601043701172,12.780220985412598,46.47289276123047,15.966388702392578,768,345,1121.8890380859375,0,0,0,0,1
44.98567581176758,-93.11750030517578,45.012359619140625,-93.25674438476562,420,420,11.356399536132812,0,1,1,1,1
8.93810749053955,80.70211029052734,13.851799011230469,104.84969329833984,899,664,2689.634521484375,0,0,0,0,0
37.123355865478516,136.9853515625,35.41672134399414,133.55593872070312,720,208,361.6617736816406,0,0,0,1,1
47.40335464477539,9.522583961486816,47.18367004394531,8.988815307617188,601,650,47.13975524902344,0,0,1,1,1
32.329505920410156,-64.83379364013672,32.30693817138672,-64.76546478271484,2,2,6.901529312133789,0,1,1,1,1
21.309810638427734,105.60115051269531,21.062238693237305,106.010009765625,485,56,50.6009635925293,0,0,1,1,1
12.590331077575684,-81.70922088623047,12.551491737365723,-81.71952819824219,204,204,4.466209888458252,0,1,1,1,1
20.8204402923584,106.4766616821289,10.0181303024292,105.7481689453125,755,519,1205.036865234375,0,0,0,0,1
34.69643020629883,137.60357666015625,34.72305679321289,137.3638153076172,317,317,22.139116287231445,0,1,1,1,1
44.80097198486328,23.82633399963379,47.10670471191406,21.27127456665039,290,842,323.9729919433594,0,0,0,1,1
44.745643615722656,19.673744201660156,45.157203674316406,19.90082359313965,185,185,49.1838493347168,0,0,1,1,1
30.763906478881836,76.81416320800781,20.336488723754883,106.05952453613281,235,399,3146.211181640625,0,0,0,0,0
26.28856658935547,86.30013275146484,26.678796768188477,86.21724700927734,764,764,44.21814727783203,0,0,1,1,1
12.8696928024292,99.94821166992188,21.062238693237305,106.010009765625,481,56,1116.85302734375,0,0,0,0,1
10.171550750732422,105.81710815429688,10.0181303024292,105.7481689453125,519,519,18.67551612854004,0,1,1,1,1
35.560943603515625,139.4503173828125,35.58115005493164,139.89321899414062,322,467,40.16584014892578,0,0,1,1,1
34.013450622558594,-119.37195587158203,33.79726028442383,-119.18295288085938,628,628,29.73393440246582,0,0,1,1,1
49.861209869384766,17.151674270629883,49.69228744506836,6.3046135902404785,293,792,779.3031616210938,0,0,0,0,1
20.293209075927734,58.62683868408203,20.323144912719727,58.65986633300781,141,141,4.794909477233887,0,1,1,1,1
34.017051696777344,-119.36225891113281,33.79726028442383,-119.18295288085938,628,628,29.54741859436035,0,0,1,1,1
58.942848205566406,24.138418197631836,57.97770309448242,27.447856903076172,286,379,220.6001739501953,0,0,0,1,1
18.3617000579834,-65.78778839111328,18.30398178100586,-65.84844207763672,654,654,9.075206756591797,0,1,1,1,1
47.70488357543945,-122.56026458740234,47.397701263427734,-122.65619659423828,507,507,34.94664764404297,0,0,1,1,1
30.51790428161621,78.02970123291016,30.282024383544922,77.97029113769531,505,505,26.870527267456055,0,0,1,1,1
53.22029495239258,-6.6644439697265625,41.43076705932617,-71.7331771850586,807,94,4899.11328125,0,0,0,0,0
15.663200378417969,104.857421875,15.67480754852295,104.17888641357422,503,266,72.73824310302734,0,0,1,1,1
38.39971160888672,-98.09026336669922,39.47771072387695,-96.32764434814453,709,369,194.13986206054688,0,0,1,1,1
46.15279006958008,27.890256881713867,45.816184997558594,27.78169059753418,501,501,38.40020751953125,0,0,1,1,1
-18.970260620117188,-47.008140563964844,-16.609636306762695,-49.28488540649414,605,798,356.7665710449219,0,0,0,1,1
59.673912048339844,10.60492992401123,59.68866729736328,10.48655891418457,145,145,6.851640224456787,0,1,1,1,1
26.771865844726562,93.02156829833984,26.1688175201416,89.43646240234375,284,29,363.4916076660156,0,0,0,1,1
64.38015747070312,-21.366472244262695,64.39903259277344,-21.434892654418945,246,246,3.905787467956543,0,1,1,1,1
41.13859558105469,27.396921157836914,41.361759185791016,27.888744354248047,867,353,48.078216552734375,0,0,1,1,1
46.76040267944336,23.726276397705078,44.728294372558594,15.190731048583984,220,550,700.17822265625,0,0,0,1,1
18.222976684570312,-65.95405578613281,18.30398178100586,-65.84844207763672,654,654,14.351480484008789,0,1,1,1,1
14.597556114196777,100.38177490234375,14.66463851928711,100.54763793945312,306,306,19.363109588623047,0,1,1,1,1
23.436744689941406,120.15504455566406,23.423969268798828,119.88273620605469,123,123,27.851194381713867,0,0,1,1,1
-0.7812286019325256,37.26738739013672,-0.9699137210845947,37.318931579589844,687,687,21.77377700805664,0,1,1,1,1
47.19203186035156,9.51015853881836,47.1733512878418,9.530110359191895,117,117,2.5696516036987305,0,1,1,1,1
35.9268798828125,14.48576831817627,31.78631019592285,35.83818817138672,36,445,2022.5245361328125,0,0,0,0,1
47.539817810058594,19.12526512145996,49.94902038574219,18.891822814941406,329,711,268.7376708984375,0,0,0,1,1
44.98286437988281,-87.98523712158203,45.55402755737305,-94.46963500976562,672,130,511.8403625488281,0,0,0,1,1
54.21934509277344,23.819442749023438,55.88163375854492,22.77495574951172,178,544,196.66163635253906,0,0,1,1,1
50.74578857421875,13.046636581420898,53.325592041015625,8.704916000366211,83,354,413.2310485839844,0,0,0,1,1
53.065399169921875,4.802093505859375,53.19073486328125,6.54754638671875,64,685,117.41612243652344,0,0,1,1,1
47.18245315551758,9.54447078704834,47.1733512878418,9.530110359191895,117,117,1.485656976699829,0,1,1,1,1
25.324203491210938,55.99471664428711,25.396509170532227,55.511985778808594,573,26,49.22129821777344,0,0,1,1,1
40.05232238769531,-111.65635681152344,40.049468994140625,-110.80399322509766,876,296,72.63177490234375,0,0,1,1,1
17.992372512817383,-66.66329193115234,18.36922836303711,-66.30647277832031,201,280,56.42726516723633,0,0,1,1,1
14.394603729248047,99.88709259033203,13.981735229492188,99.57123565673828,537,753,57.2219352722168,0,0,1,1,1
25.406896591186523,56.35086441040039,25.431753158569336,56.215660095214844,573,573,13.872496604919434,0,1,1,1,1
37.349769592285156,-108.56303405761719,39.847747802734375,-105.02732849121094,811,621,414.597900390625,0,0,0,1,1
53.909820556640625,-7.282309055328369,53.68979263305664,-7.780797004699707,581,233,40.91487503051758,0,0,1,1,1
-25.47226333618164,-57.485374450683594,11.109715461730957,105.63214111328125,356,30,17646.73046875,0,0,0,0,0
35.752830505371094,138.45384216308594,36.471500396728516,138.30836486816406,693,6,81.06441497802734,0,0,1,1,1
43.926090240478516,12.444406509399414,43.92710494995117,12.451242446899414,65,65,0.5596024394035339,1,1,1,1,1
19.462827682495117,98.29967498779297,17.566383361816406,120.72310638427734,482,162,2374.68359375,0,0,0,0,1
43.31426239013672,21.934864044189453,41.96546936035156,21.48412322998047,456,154,154.61683654785156,0,0,1,1,1
53.70162582397461,91.44438934326172,53.707401275634766,91.43641662597656,70,70,0.8301509618759155,1,1,1,1,1
40.86903762817383,19.782451629638672,40.78474044799805,19.602140426635742,543,543,17.8533878326416,0,1,1,1,1
18.31883430480957,-65.85742950439453,18.280847549438477,-66.12164306640625,654,470,28.24284553527832,0,0,1,1,1
43.99754333496094,27.0955867767334,43.914119720458984,27.113000869750977,861,861,9.39098834991455,0,1,1,1,1
47.125003814697266,8.740371704101562,47.00770568847656,8.423808097839355,650,422,27.325273513793945,0,0,1,1,1
15.118691444396973,105.79859161376953,15.118906021118164,105.67863464355469,797,797,12.891541481018066,0,1,1,1,1
45.098941802978516,18.7265567779541,48.09538269042969,17.26055335998535,459,401,351.8880920410156,0,0,0,1,1
55.25432586669922,24.98909568786621,49.72068786621094,23.834487915039062,777,366,620.9305419921875,0,0,0,1,1
45.194889068603516,25.66327476501465,41.96546936035156,21.48412322998047,137,154,492.6246337890625,0,0,0,1,1
48.187374114990234,16.286577224731445,35.30521011352539,129.13433837890625,494,108,8607.31640625,0,0,0,0,0
42.39476776123047,-88.152587890625,42.382774353027344,-87.93807983398438,307,307,17.687206268310547,0,1,1,1,1
51.643680572509766,14.828592300415039,41.43076705932617,-71.7331771850586,721,94,6328.78271484375,0,0,0,0,0
41.88359451293945,35.03208923339844,43.92710494995117,12.451242446899414,438,65,1849.353515625,0,0,0,0,1
-34.648765563964844,-58.43368911743164,19.373058319091797,-99.20523834228516,334,297,7400.03271484375,0,0,0,0,0
31.03000259399414,76.69920349121094,29.206371307373047,79.4481201171875,235,749,333.5552062988281,0,0,0,1,1
1.3599299192428589,104.02861785888672,1.3578097820281982,103.8572769165039,39,39,19.069814682006836,0,1,1,1,1
-0.7768930196762085,-89.52040100097656,-0.7640687823295593,-89.4542236328125,743,743,7.503262519836426,0,1,1,1,1
19.20088005065918,99.87615966796875,18.683372497558594,98.99321746826172,87,245,109.36756134033203,0,0,1,1,1
-29.688735961914062,27.948570251464844,-29.46773910522461,27.6169490814209,146,146,40.44700622558594,0,0,1,1,1
10.412808418273926,-75.55169677734375,10.412936210632324,-75.54558563232422,122,122,0.6686931848526001,1,1,1,1,1
-1.6747905015945435,29.248199462890625,10.737598419189453,106.54348754882812,97,533,8665.7890625,0,0,0,0,0
49.451148986816406,19.250486373901367,45.9607048034668,15.006855964660645,153,355,501.8580627441406,0,0,0,1,1
13.332303047180176,144.66098022460938,13.44861125946045,144.75259399414062,18,18,16.311847686767578,0,1,1,1,1
25.842836380004883,74.71289825439453,25.640796661376953,75.56807708740234,325,203,88.65106964111328,0,0,1,1,1
18.40663719177246,99.709228515625,13.851799011230469,104.84969329833984,588,664,747.701904296875,0,0,0,1,1
23.17782211303711,82.96127319335938,21.618486404418945,82.02545928955078,155,774,198.5128936767578,0,0,1,1,1
40.401039123535156,34.69276428222656,43.16148376464844,44.5276985168457,279,138,871.6492919921875,0,0,0,0,1
41.75245666503906,-8.87220287322998,41.31330490112305,-8.417612075805664,556,854,61.84547424316406,0,0,1,1,1
42.85853576660156,74.52377319335938,42.870845794677734,74.58335876464844,76,76,5.051318168640137,0,1,1,1,1
43.899559020996094,12.405117988586426,43.92710494995117,12.451242446899414,65,65,4.804689884185791,0,1,1,1,1
0.12087436765432358,37.552433013916016,-0.2882922291755676,35.29682540893555,645,852,255.1898193359375,0,0,0,1,1
59.632999420166016,10.404083251953125,59.68866729736328,10.48655891418457,145,145,7.739902973175049,0,1,1,1,1
48.24987030029297,16.33404541015625,52.48802947998047,13.46639633178711,494,230,513.7489013671875,0,0,0,1,1
44.56269836425781,14.87113094329834,42.35458755493164,18.771860122680664,550,620,399.6292724609375,0,0,0,1,1
49.679779052734375,21.851085662841797,46.32257843017578,16.599170684814453,734,270,540.771484375,0,0,0,1,1
20.23158073425293,106.45741271972656,20.675281524658203,106.37520599365234,399,755,50.13129806518555,0,0,1,1,1
39.357421875,-7.343750476837158,40.59813690185547,-7.857571125030518,340,739,144.90281677246094,0,0,1,1,1
16.037982940673828,104.14374542236328,15.856651306152344,103.18460083007812,266,522,104.62843322753906,0,0,1,1,1
53.72710418701172,-7.7966694831848145,42.51810073852539,1.5613970756530762,233,73,1425.701416015625,0,0,0,0,1
37.82606506347656,-122.36894226074219,37.84334945678711,-122.41426086425781,5,5,4.424002647399902,0,1,1,1,1
17.430492401123047,100.03681182861328,16.28388786315918,99.64444732666016,681,515,134.3094482421875,0,0,1,1,1
47.0899658203125,7.031726837158203,46.959171295166016,7.023564338684082,696,696,14.573169708251953,0,1,1,1,1
-0.7693427205085754,34.75895309448242,-0.6432299613952637,34.84022521972656,562,562,16.701120376586914,0,1,1,1,1
45.59158706665039,15.956013679504395,45.61629104614258,19.233938217163086,139,686,255.28404235839844,0,0,0,1,1
53.06025314331055,19.5911808013916,49.799808502197266,17.526710510253906,698,293,390.16729736328125,0,0,0,1,1
11.868830680847168,107.05524444580078,11.61447811126709,106.80947875976562,440,440,38.976741790771484,0,0,1,1,1
13.464513778686523,100.00381469726562,13.729844093322754,100.76152801513672,481,697,87.1424331665039,0,0,1,1,1
46.899967193603516,7.091917514801025,47.42161560058594,7.7306342124938965,696,0,75.55958557128906,0,0,1,1,1
66.48914337158203,-16.30149269104004,66.48863220214844,-16.301162719726562,524,524,0.05887303128838539,1,1,1,1,1
13.822522163391113,100.33148193359375,13.840438842773438,100.28679656982422,42,42,5.226141929626465,0,1,1,1,1
35.51807403564453,139.78323364257812,36.6307258605957,137.0840301513672,467,332,272.60479736328125,0,0,0,1,1
10.363544464111328,99.31012725830078,10.47523021697998,99.41912841796875,555,555,17.233570098876953,0,1,1,1,1
42.986175537109375,140.51254272460938,42.98591613769531,140.51348876953125,229,229,0.08305530250072479,1,1,1,1,1
50.4516716003418,21.307048797607422,3.057929277420044,101.67298126220703,382,869,9074.26171875,0,0,0,0,0
32.290382385253906,-64.77363586425781,32.30693817138672,-64.76546478271484,2,2,1.9969122409820557,0,1,1,1,1
38.57302474975586,-98.77519989013672,47.926612854003906,-95.71236419677734,709,309,1070.20458984375,0,0,0,0,1
40.83323669433594,-101.1792984008789,39.47771072387695,-96.32764434814453,728,369,439.4241638183594,0,0,0,1,1
-18.904464721679688,-48.27450942993164,-15.951203346252441,-48.06187057495117,370,200,329.5301208496094,0,0,0,1,1
43.188716888427734,24.776365280151367,46.26356506347656,21.484045028686523,378,66,429.9910888671875,0,0,0,1,1
40.254905700683594,-75.39232635498047,39.38273239135742,-75.57638549804688,181,583,98.35708618164062,0,0,1,1,1
42.44582748413086,19.28023338317871,41.96546936035156,21.48412322998047,509,154,189.42691040039062,0,0,1,1,1
36.858463287353516,-95.84385681152344,35.8267936706543,-94.92549896240234,328,862,141.31419372558594,0,0,1,1,1
9.9832763671875,-84.04060363769531,9.917783737182617,-84.12728118896484,454,454,11.978422164916992,0,1,1,1,1
0.07455747574567795,34.27909851074219,0.16159841418266296,34.294315338134766,836,836,9.836321830749512,0,1,1,1,1
46.15868377685547,5.995856761932373,47.483489990234375,7.256131649017334,624,802,175.96372985839844,0,0,1,1,1
-25.487529754638672,-54.68981170654297,-26.545236587524414,-55.157135009765625,254,761,126.68489837646484,0,0,1,1,1
53.29764938354492,-6.200581073760986,53.23362731933594,-6.240006923675537,302,302,7.595037937164307,0,1,1,1,1
40.70707702636719,13.875903129577637,35.91560363769531,14.427787780761719,504,36,535.5546264648438,0,0,0,1,1
-1.2884585857391357,-78.55741882324219,-1.3205325603485107,-78.55398559570312,448,448,3.590867280960083,0,1,1,1,1
14.697490692138672,-90.4905014038086,14.534729957580566,120.88008117675781,603,612,15292.255859375,0,0,0,0,0
39.87464141845703,-0.07449499517679214,34.26618576049805,35.81455993652344,609,497,3225.83740234375,0,0,0,0,0
42.80803298950195,19.506004333496094,42.60865783691406,19.372753143310547,509,509,24.726577758789062,0,1,1,1,1
46.88469696044922,23.228700637817383,43.24433898925781,24.788209915161133,220,378,423.3628845214844,0,0,0,1,1
11.019556045532227,106.42894744873047,15.13145923614502,100.35298156738281,533,849,802.091064453125,0,0,0,0,1
43.698333740234375,-7.438340663909912,43.68248748779297,-7.43943452835083,421,421,1.766168475151062,0,1,1,1,1
35.97283935546875,138.2125244140625,35.686279296875,138.36953735351562,693,693,34.905731201171875,0,0,1,1,1
14.05439281463623,100.70796203613281,15.453333854675293,120.97317504882812,697,589,2186.273681640625,0,0,0,0,1
37.463279724121094,127.02277374267578,1.3578097820281982,103.8572769165039,389,39,4667.70068359375,0,0,0,0,0
2.8740673065185547,101.67118072509766,18.071598052978516,-66.97293090820312,869,201,17393.998046875,0,0,0,0,0
45.57069396972656,10.516303062438965,43.92710494995117,12.451242446899414,586,65,238.4730224609375,0,0,0,1,1
45.332000732421875,17.713109970092773,45.40174865722656,17.746315002441406,113,113,8.187298774719238,0,1,1,1,1
47.431827545166016,21.390182495117188,46.02865219116211,19.95256805419922,842,740,190.8621063232422,0,0,1,1,1
14.886224746704102,100.83309173583984,15.009394645690918,101.32188415527344,306,853,54.32912063598633,0,0,1,1,1
-36.343868255615234,-71.85001373291016,21.27906608581543,-157.7624053955078,68,27,11053.8095703125,0,0,0,0,0
14.541363716125488,100.88680267333984,13.840438842773438,100.28679656982422,826,42,101.39659118652344,0,0,1,1,1
49.56420135498047,15.952293395996094,48.985755920410156,17.469154357910156,846,729,127.6015853881836,0,0,1,1,1
48.51659393310547,25.098495483398438,45.40174865722656,17.746315002441406,144,113,657.0360717773438,0,0,0,1,1
-28.910017013549805,27.929452896118164,-28.93971061706543,28.129560470581055,705,705,19.775278091430664,0,1,1,1,1
7.129615783691406,125.68663024902344,6.097451210021973,80.37814331054688,282,789,5009.5556640625,0,0,0,0,0
23.111061096191406,56.30080032348633,23.099088668823242,56.45718002319336,843,843,16.067201614379883,0,1,1,1,1
50.49456787109375,13.36099624633789,49.799808502197266,17.526710510253906,814,293,307.01611328125,0,0,0,1,1
23.535417556762695,75.78550720214844,21.8787841796875,75.64002990722656,634,82,185.01962280273438,0,0,1,1,1
18.247604370117188,-66.15946197509766,18.280847549438477,-66.12164306640625,470,470,5.447788715362549,0,1,1,1,1
38.397682189941406,-7.335894584655762,38.40243148803711,-6.353814125061035,368,873,85.6781997680664,0,0,1,1,1
60.033565521240234,29.917997360229492,60.02208709716797,29.835161209106445,287,287,4.780797481536865,0,1,1,1,1
1.2219754457473755,103.84867858886719,13.1253023147583,100.93187713623047,39,546,1363.52783203125,0,0,0,0,1
37.39217758178711,-106.0396499633789,39.847747802734375,-105.02732849121094,392,621,287.1763610839844,0,0,0,1,1
25.30434226989746,56.01044464111328,25.431753158569336,56.215660095214844,573,573,25.045021057128906,0,0,1,1,1
-27.053970336914062,-55.58034896850586,-26.545236587524414,-55.157135009765625,186,761,70.5372314453125,0,0,1,1,1
10.359107971191406,104.3193359375,10.422316551208496,104.33247375488281,425,425,7.1817803382873535,0,1,1,1,1
18.34189796447754,-65.99730682373047,18.071598052978516,-66.97293090820312,470,201,107.4667739868164,0,0,1,1,1
-1.6747288703918457,29.24888038635254,-1.6738183498382568,29.24893569946289,97,97,0.10154411196708679,1,1,1,1,1
14.587093353271484,105.04066467285156,15.856651306152344,103.18460083007812,377,522,244.37371826171875,0,0,0,1,1
35.347137451171875,137.1597137451172,34.72305679321289,137.3638153076172,659,317,71.92034912109375,0,0,1,1,1
18.138874053955078,-66.18577575683594,18.280847549438477,-66.12164306640625,470,470,17.19815444946289,0,1,1,1,1
7.295473575592041,80.53059387207031,7.182560443878174,80.66703033447266,352,352,19.621248245239258,0,1,1,1,1
41.97861099243164,21.44109344482422,41.96546936035156,21.48412322998047,154,154,3.850050210952759,0,1,1,1,1
27.01913070678711,86.19170379638672,21.41931915283203,105.46726989746094,764,485,2051.08154296875,0,0,0,0,1
56.47431564331055,22.29921531677246,57.38655471801758,25.953075408935547,276,38,244.0311279296875,0,0,0,1,1
32.27116394042969,-64.81420135498047,32.30693817138672,-64.76546478271484,2,2,6.073747634887695,0,1,1,1,1
45.41676330566406,28.005247116088867,44.49214172363281,26.168167114257812,501,499,177.5822296142578,0,0,1,1,1
44.59697341918945,26.08119773864746,44.49214172363281,26.168167114257812,499,499,13.556925773620605,0,1,1,1,1
17.017536163330078,121.69783782958984,20.675281524658203,106.37520599365234,383,755,1663.9732666015625,0,0,0,0,1
9.58051586151123,99.96790313720703,1.3578097820281982,103.8572769165039,205,39,1011.5761108398438,0,0,0,0,1
50.5664176940918,14.965225219726562,49.69228744506836,6.3046135902404785,488,792,625.2787475585938,0,0,0,1,1
20.293193817138672,58.62627029418945,20.323144912719727,58.65986633300781,141,141,4.83881950378418,0,1,1,1,1
40.586448669433594,29.29063606262207,42.539772033691406,23.06214141845703,529,86,562.3291625976562,0,0,0,1,1
17.338645935058594,79.26736450195312,11.543269157409668,104.7257080078125,568,718,2816.510986328125,0,0,0,0,0
13.437858581542969,99.99799346923828,13.247305870056152,99.87359619140625,481,481,25.129907608032227,0,0,1,1,1
49.18509292602539,-2.1965410709381104,49.2082633972168,-2.125119209289551,58,58,5.800370216369629,0,1,1,1,1
58.04793930053711,26.685388565063477,57.67514419555664,26.796430587768555,707,707,42.0174674987793,0,0,1,1,1
45.14488220214844,18.30295753479004,52.58116912841797,6.069007396697998,459,465,1216.8201904296875,0,0,0,0,1
9.02522087097168,7.388710021972656,8.991884231567383,7.291753768920898,179,179,11.28746223449707,0,1,1,1,1
46.08244323730469,27.943017959594727,44.891212463378906,25.731300354003906,501,137,217.65182495117188,0,0,0,1,1
6.983175754547119,125.73303985595703,8.051895141601562,124.00481414794922,282,449,224.7915496826172,0,0,0,1,1
14.051962852478027,99.90267181396484,14.560038566589355,100.07334899902344,753,537,59.479854583740234,0,0,1,1,1
15.766477584838867,99.66474914550781,16.63622283935547,103.5561752319336,635,637,427.09588623046875,0,0,0,1,1
