ADM1_Region,Latitude,Longitude,selection
MYS.15_1,2.9297884196954427,101.30633528366327,train
IND.12_1,28.10862423518777,76.68511859176226,train
THA.24_1,15.83673405982084,103.43399484144328,train
POL.7_1,52.44220104643827,19.90651706173088,train
KHM.16_1,11.62032746786598,104.89739906749706,train
MKD.1_1,41.97599901574831,21.466489903999047,train
JPN.47_1,35.69404598787199,138.5794009752774,train
MYS.12_1,2.8740673238287613,101.67118422647776,train
PRY.2_1,-25.213329259181723,-54.91616922692107,train
BMU.3_1,32.29477670551234,-64.78036005437137,train
RUS.63_1,51.77432004555832,46.96498953581431,train
MEX.11_1,20.51969852400785,-100.81462367003608,train
TUR.37_1,36.94494180594384,36.10108149146023,train
PRT.5_1,41.32215098126975,-7.17692920145395,train
FRA.12_1,46.9367954736691,-2.173471542386048,train
SWE.2_1,60.584252498986025,15.01666832873428,train
USA.8_1,39.7904474168134,-75.5517418286445,train
JPN.35_1,35.825336816569205,139.76602374927697,train
CZE.8_1,49.77317059255918,17.122945589959123,train
USA.39_1,40.1508220326869,-79.55362734001524,train
URY.2_2,-34.94616151627,-55.93129672304542,train
MYS.11_1,5.422007079980896,100.3330090831534,train
IND.4_1,24.69935162836336,92.35470037071836,train
BGR.22_1,42.45889221062469,25.79397449446521,train
ROU.14_1,46.55662844942889,23.832017675484195,train
USA.1_1,30.664419505029485,-87.95984912712358,train
IND.8_1,20.13119877175656,73.0801257099342,train
KGZ.6_1,40.50549400661783,72.82214981098606,train
PRT.19_1,41.17172537076498,-7.85572149833932,train
LVA.1_1,56.299131022457146,21.23264284234775,train
USA.5_1,34.01345306703078,-119.37071201376094,train
IRL.19_1,52.91478857951086,-7.941860228979573,train
UKR.3_1,48.30535835288825,25.87830916303008,train
USA.14_1,41.9198860651008,-89.00530570006727,train
PRY.4_1,-25.29461200334981,-57.62285403285773,train
LAO.4_1,15.10777549553738,105.84777218203,train
BRA.6_1,-4.987321651808552,-39.000618285201725,train
IMN.12_2,54.115942186580334,-4.593800819863777,train
BRA.13_1,-17.457529084876764,-41.89854539728347,train
SWE.6_1,62.03142791880071,14.719857205698066,train
CHE.12_1,46.90524231198549,7.903808972821564,train
PHL.7_1,18.16479745362024,121.48221339034684,train
SVN.2_1,45.993951181699146,13.996123353391624,train
CZE.10_1,49.30221750715791,13.433053725483722,train
IND.9_1,20.708781136639853,70.94785012843441,train
DEU.11_1,49.976535961262506,7.035370488234977,train
TWN.7_1,23.361144540897687,120.1532202957022,train
VNM.39_1,10.86570177676916,106.4316978252209,train
CHE.26_1,47.42132755484945,8.583810136392387,train
BRA.13_1,-22.115746561537577,-45.62602448443292,train
IRL.18_1,54.247335693184496,-6.953657284108523,train
IMN.3_2,54.29982087435239,-4.535807052527772,train
THA.2_1,14.642803464559089,100.36127696620908,train
LKA.8_1,6.21584021830299,81.01888790380353,train
SEN.7_1,12.953307136388348,-13.65263743251505,train
LIE.4_1,47.21917321675456,9.539803925595423,train
BGR.27_1,43.66956650307344,24.23374183640533,train
NLD.1_1,53.091895521478406,6.690171762165463,train
VNM.18_1,10.635670252639946,105.79224867111952,train
BRA.9_1,-17.094203886557715,-51.72391569119061,train
CZE.2_1,48.96701929315711,17.200377470174704,train
MEX.11_1,20.927668663165427,-100.74807627294472,train
CHE.11_1,47.33776889067779,7.250759019092405,train
JEY.4_1,49.18534051207308,-2.100341191605955,train
BWA.3_1,-21.166915835554303,27.45721182743821,train
THA.29_1,14.956533530327198,101.5041276055171,train
SVN.7_1,46.19257973911242,14.813630770762463,train
USA.36_1,41.694294570416986,-84.01734635094354,train
TWN.2_1,22.72490600924053,120.32825288334789,train
THA.1_1,15.784557858652176,104.73975975731804,train
GRC.7_1,37.82010354803796,20.82357168541626,train
USA.17_1,37.95074018508139,-95.29518043858836,train
NOR.4_1,59.63309586765372,10.404101963674854,train
HRV.12_1,45.3320003394255,17.71311024715527,train
PRI.35_1,18.145473094177767,-67.12682849273682,train
PHL.10_1,14.388318120971954,120.59820353560688,train
SGP.2_1,1.3120211316107075,103.95048746956256,train
KHM.1_1,13.60618678187081,102.79970487056012,train
BGR.18_1,44.00695939924411,26.64671671941488,train
ISR.1_1,33.246984150349974,35.65456076388677,train
FRA.5_1,42.59578537551271,9.369278809629314,train
NOR.7_1,60.03782580670013,5.215409735612363,train
JPN.15_1,36.9477228514763,136.85284557145218,train
BRA.17_1,-3.848680589061621,-32.44253406128757,train
JPN.15_1,37.13143739682901,137.02483477721174,train
USA.5_1,37.83126064562236,-122.37309355207982,train
TUR.12_1,39.345122710071216,26.6862627980253,train
QAT.1_1,25.24543027126247,51.46805411766172,train
NGA.12_1,6.303191065451609,5.648968112288815,train
USA.6_1,38.863638121344366,-102.35145382217324,train
IMN.2_2,54.14212594355776,-4.684959646191418,train
PER.6_1,-6.462169533426431,-78.71366720500785,train
BGR.7_1,41.40248430348701,25.76315706317407,train
HRV.11_1,45.327295345980616,18.41429174809241,train
JPN.35_1,35.89857619771946,139.5547277977465,train
USA.50_1,43.94682949900584,-91.21311410529913,train
BWA.14_1,-24.568887342464464,26.02808874925641,train
THA.65_1,17.60185930671002,99.80234075465764,train
USA.45_1,38.32618266950318,-112.37026871291118,train
SWE.17_1,60.23236165072019,12.846300379338986,train
THA.34_1,17.512269597274997,102.1704217760289,train
SVK.2_1,48.53664149181572,17.133921806426738,train
ESP.9_1,42.83833386950148,-2.0829362895213874,train
SWE.20_1,59.70767293708572,15.797408360353629,train
TUR.65_1,41.01220514137773,40.49953256458805,train
IND.28_1,30.986214564251927,75.29388826204453,train
RUS.29_1,53.69846663062534,91.43979248993728,train
JPN.42_1,35.51392230222602,134.21574485699497,train
ASM.4_1,-14.308620556563753,-170.82376978118796,train
USA.37_1,33.98641211177684,-96.3571850407701,train
JPN.13_1,34.68766279405285,135.2632368303672,train
CHL.13_1,-36.145099924162125,-72.71167557530995,train
JPN.43_1,36.70493744407931,137.25282745952867,train
ESP.9_1,42.918268106851606,-2.0390108560675912,train
UKR.24_1,49.03903647041121,28.081679086135235,train
FIN.1_1,62.68125842914912,29.51201221708241,train
HRV.15_1,45.4983342747622,16.3524926873982,train
NPL.2_1,26.4299388368097,88.03368468342772,train
MYS.10_1,6.43675071578206,100.17514719931822,train
ITA.17_1,46.06745311511912,11.149134019661975,train
BGR.4_1,43.01698173499234,25.53638446693271,train
RUS.63_1,51.56218995171101,46.01269673444673,train
SGP.4_1,1.36875898191397,103.89040902520252,train
POL.9_1,49.58270202786503,21.94919947570707,train
JPN.26_1,36.36627887621063,138.12285817350735,train
VNM.24_1,9.743564015179144,105.39412675228508,train
ESP.5_1,42.30540886720437,-3.8267684410599614,train
USA.5_1,37.86077486998903,-122.43269769102972,train
THA.37_1,14.062956808998637,100.58652948794736,train
USA.37_1,34.45974351328014,-98.47057751595582,train
USA.7_1,41.06030090688693,-73.45263791911508,train
PRI.6_1,18.299602883949365,-67.18306081299302,train
USA.6_1,38.05914726020185,-103.62823376932252,train
SVN.8_1,46.55305856101239,15.60386656717384,train
FRA.6_1,48.41722276392253,7.59958101336324,train
BGD.5_1,24.490642210771263,88.70730774596487,train
IRL.18_1,54.297654414132914,-6.864833124189084,train
COL.15_2,4.679589612594272,-73.48896418277621,train
CHE.5_1,47.574846160985295,7.635043495133478,train
JPN.15_1,37.40088773746764,136.90317517945,train
ESP.4_1,41.02412760772964,-2.868792378404718,train
USA.50_1,44.32270301215329,-89.93320134559184,train
NOR.6_1,61.37684172547199,11.953452418482998,train
THA.30_1,15.637289396367311,100.59523755306148,train
PRI.69_1,18.349515266501896,-66.20287839776397,train
USA.45_1,37.52132467299124,-112.2614062797408,train
COL.27_1,12.576321065043974,-81.71057242169132,train
PRY.13_1,-26.77203067407667,-55.27513154032993,train
USA.33_1,40.60190072229321,-73.5432420852554,train
NPL.4_1,28.06118575131129,81.63496604312596,train
ITA.15_1,38.00634979179456,12.507742540433831,train
ITA.16_1,42.33916486476217,10.90213229873758,train
ESP.11_1,39.30125569634063,-5.684064706388233,train
KOR.17_1,35.35835443691192,129.30730701957728,train
DEU.4_1,52.80084955169764,13.551299665763812,train
TUR.27_1,40.89453976099353,31.16431174796845,train
IMN.11_2,54.34064843686604,-4.399710483843586,train
CZE.1_1,49.22796751929398,14.0989737722477,train
COL.15_2,5.212138894682525,-73.61177030880813,train
AUT.4_1,47.95024255336162,13.597814939681427,train
USA.5_1,37.82485683088397,-122.42111375856132,train
JPN.1_1,34.740163149713624,137.3143947877352,train
MEX.11_1,21.632761166312942,-100.41700022666808,train
SVK.8_1,49.277395207915205,19.155252095657385,train
IND.5_1,24.72406746386188,84.26133100420014,train
IRL.9_1,53.3284552752052,-6.791890059621205,train
NGA.1_1,5.542003531550084,7.505596462514144,train
JPN.20_1,32.92527037302834,132.69250589502067,train
AUT.9_1,48.15227302417185,16.27657653708794,train
URY.2_2,-34.5416636921942,-56.31458547066373,train
BRA.15_1,-7.363016054134976,-34.79807944719648,train
JPN.40_1,34.06195045189312,134.59886071327648,train
IND.19_1,21.690932977333617,79.66322996901697,train
URY.16_2,-34.6923248926919,-56.75105572521709,train
RUS.68_1,55.67787712582941,49.21552681144038,train
USA.48_1,49.00216273371829,-123.036446758049,train
PRT.15_1,41.35295084176021,-8.25919834909391,train
SWE.6_1,63.455815818345016,14.180235403252478,train
DEU.4_1,52.86149489718469,12.219307089915697,train
IRL.9_1,53.27020390174861,-6.553180245027129,train
POL.13_1,50.81084118634649,19.91788352301184,train
THA.47_1,18.00091720691589,100.09388429045796,train
NLD.5_1,53.18337705591897,6.224296743166053,train
FRA.5_1,42.27784721514424,9.334046973529908,train
THA.11_1,19.56168909904604,100.04304412585417,train
ITA.16_1,42.3645115348639,10.902329776186708,train
USA.1_1,30.672128067990126,-87.9596230152568,train
HUN.5_1,47.46627331132074,19.009046534553573,train
ALA.3_2,60.08370103351675,19.94022684406892,train
CHE.2_1,47.37936379206273,9.346842688635444,train
IMN.10_2,54.3587820528648,-4.519455149342505,train
USA.1_1,30.284449009133667,-87.7431160533775,train
THA.2_1,14.56544696740241,100.35113984771944,train
MEX.25_1,25.289043212613752,-108.50894256066664,train
NLD.12_1,51.42001996294623,4.132412577518981,train
THA.7_1,15.290987302423378,100.22277352525168,train
HRV.19_1,44.94028147619393,18.95153022771362,train
IMN.8_2,54.2389722293745,-4.380456462418231,train
IND.29_1,25.84283631696448,74.71289700813297,train
BRA.13_1,-19.278037460564995,-48.14699585329022,train
BRA.9_1,-16.235493604444077,-48.56741995673672,train
TUR.6_1,40.26246242440019,35.40483608470775,train
BGR.2_1,42.69865003135919,27.100212515457,train
THA.77_1,15.481825928774922,104.37158223671064,train
BRA.17_1,-3.848971541033319,-32.44111279456001,train
IND.32_1,17.780049994706996,77.7954267282955,train
PRI.52_1,18.33855766942507,-66.42851138567698,train
IND.35_1,30.438148345751983,79.13706789374027,train
PRT.10_1,40.33714820350293,-7.045761552805786,train
VNM.36_1,22.391522719386355,103.25787062652404,train
SMR.4_1,43.94715830645776,12.46757518618988,train
SWE.21_1,58.08379427986697,11.516976095804091,train
PRT.3_1,37.92320656863608,-7.75975272252239,train
SVK.7_1,48.033164319845866,17.318021406814655,train
CHE.15_1,46.834021992782034,8.146988765107904,train
USA.12_1,21.31548464061272,-158.0861818520271,train
JPN.8_1,37.08049826292718,140.57027460288217,train
MYS.12_1,2.923758929247278,101.66009846304632,train
AUT.4_1,48.27985227778689,14.717614842781124,train
VNM.39_1,10.547609807934954,106.4485841084958,train
VNM.62_1,21.1916236788229,105.5257710281435,train
USA.12_1,21.30480970493763,-157.87413000441364,train
KHM.25_1,11.820566778812946,105.99715442162746,train
PRT.7_1,40.09015254114834,-8.822994770737195,train
USA.5_1,37.826245520962566,-122.42073546878304,train
TUR.25_1,37.868349750753474,28.89243747689171,train
THA.41_1,19.032649715546967,99.8958170964516,train
THA.24_1,16.00957311068697,103.4402974051854,train
IRL.17_1,53.65789359249548,-6.641365655377111,train
QAT.7_1,25.48547203564405,51.399210718992215,train
USA.36_1,41.41288945812721,-84.29427166268576,train
TUR.56_1,38.80621410130036,27.60037870296827,train
HUN.8_1,47.50408027191144,17.668091847192667,train
EST.10_1,57.94898400253068,26.66876339442188,train
USA.28_1,40.50635550380866,-98.45933283763162,train
POL.7_1,52.30554873321585,20.27853164071561,train
EST.10_1,58.01901871192424,27.572189735023493,train
ESP.16_1,43.40229096298172,-2.871725186246014,train
USA.28_1,40.579911502725146,-96.66723572930351,train
IND.4_1,26.94645618299432,94.20279177408108,train
USA.45_1,37.057230527395774,-113.53769233977648,train
SVN.9_1,46.69674789940576,16.16823270979653,train
HRV.8_1,46.21088800996369,15.769234328551658,train
USA.17_1,38.35622924468567,-98.8120380115353,train
BGR.8_1,42.306787600355136,22.657414002858207,train
ASM.4_1,-14.328935230542092,-170.82458514631756,train
VNM.42_1,20.129156486130853,106.16409547686096,train
HUN.10_1,47.89563357831948,20.37721573771828,train
BRA.13_1,-20.15231055853758,-44.89906725620241,train
IRL.15_1,54.00756703420089,-6.154138138787954,train
SMR.7_1,43.907843693014016,12.475820612449658,train
PHL.31_1,10.942980420465227,125.82322052190403,train
PRT.14_1,38.853465133000725,-7.161734920954986,train
PHL.1_1,17.41505633762205,120.6420627740808,train
USA.39_1,40.960202910783295,-79.25732449477036,train
MKD.31_1,42.0035756717922,21.37622376159547,train
SWE.11_1,59.86487667343875,15.023116407156683,train
TUR.63_1,40.98258699903093,37.76075304978504,train
THA.22_1,14.939630659183932,100.5448456024758,train
MKD.71_1,42.0221684645808,21.42872446252402,train
USA.45_1,40.77047788331431,-111.933192341711,train
ESP.12_1,43.56458535760434,-7.453621792729908,train
THA.47_1,17.891529040484706,99.57089568606584,train
ASM.4_1,-14.3309961371025,-170.81907690073302,train
JPN.38_1,34.69313288010127,137.6068335770001,train
GHA10_2,8.388628520818543,0.4187560900489883,train
POL.10_1,52.75563465231855,23.61271993557585,train
POL.15_1,52.36076475016902,16.819200931074974,train
BRA.17_1,-3.848808051426816,-32.44275344982849,train
JPN.12_1,42.985769986508856,140.51395586886886,train
USA.26_1,36.87375156479893,-90.51025592286766,train
DNK.1_1,55.609899186360856,12.63419685082424,train
TUR.4_1,39.70784854304196,43.05776382915951,train
THA.75_1,17.702520616193436,100.02295508128144,train
IND.19_1,22.176513325816696,74.76340181023313,train
SVN.6_1,45.46829302867328,13.705761879887207,train
RUS.48_1,43.0110097145772,44.67850072987771,train
RUS.63_1,52.01945299484239,48.80840567346619,train
USA.37_1,35.77372884091345,-95.3253088325749,train
ROU.24_1,47.19014679550617,27.430158069231027,train
RUS.14_1,60.02124488921089,29.774017836689545,train
ALB.9_1,41.77881013957886,19.604878175971464,train
USA.5_1,32.774407800231856,-117.239026442726,train
FRA.12_1,47.28842976269725,-2.439385733695241,train
SMR.9_1,43.98682994248357,12.501560345032336,train
DEU.2_1,48.84682137720179,12.905347172046437,train
JPN.19_1,35.28564861772363,139.69316041414248,train
USA.50_1,44.3782967779422,-89.80045289979323,train
PRI.71_1,18.316875838919145,-65.99861385161728,train
DEU.5_1,53.12031588731111,8.8861157971877,train
DEU.10_1,50.932039535991024,8.037674086728012,train
USA.17_1,38.31913073637291,-97.30370816159322,train
USA.5_1,32.776532306496016,-117.23578592859803,train
REU.3_1,-21.00637474433,55.38270090076429,train
TUR.58_1,36.64658338263848,34.308309613320965,train
CHE.16_1,47.22842234016815,9.17669502938582,train
USA.33_1,40.64159865470172,-73.29623234142034,train
THA.19_1,18.74599897074719,99.9391979112347,train
PRI.6_1,18.27652004597722,-67.11999166269744,train
AUT.4_1,47.93315470072607,14.241107530421598,train
SVN.6_1,45.48898207185956,13.602737331934566,train
JEY.12_1,49.2443274593615,-2.0918687988184126,train
LAO.4_1,15.110715455747677,105.82332330826958,train
NPL.2_1,26.534175133430853,87.41087003083634,train
JPN.30_1,33.726660054738595,131.65536564322267,train
POL.12_1,50.31997108911033,18.52282826018521,train
IND.19_1,24.92473600619316,77.31260876296582,train
ALA.3_2,60.08866579447323,19.91757811252812,train
GUM.4_1,13.496874784880708,144.81211743352577,train
THA.19_1,18.52604136489884,99.48014630600764,train
FRA.1_1,45.835444343187824,4.591912915410995,train
SMR.7_1,43.91268024097288,12.479425929613866,train
SVK.8_1,49.4985070147817,18.852948301860984,train
IMN.19_2,54.08008756990287,-4.736277815248517,train
PRI.33_1,18.25567922259653,-65.97700700737268,train
KHM.13_1,10.254213718686312,103.2325291078662,train
MLT.5_1,35.8856995722971,14.498920625053968,train
PRI.11_1,18.388336634079856,-66.1693696920353,train
JPN.13_1,34.83944181996412,134.49862777029605,train
KHM.22_1,13.529595304226811,105.95487837075028,train
CRI.1_1,10.042368110585285,-84.24594889251048,train
THA.14_1,16.760777783454845,103.63405234573833,train
ITA.5_1,40.70481586429823,13.864220426939044,train
IND.4_1,26.728687344373164,92.6030496740742,train
PRI.4_1,18.264802944552542,-66.16828077103831,train
TWN.7_1,23.661799097372946,119.65627708065846,train
PRT.5_1,41.79457726137343,-6.772568611989088,train
USA.43_1,36.05817886362477,-83.75528446701787,train
THA.31_1,8.091487928561829,99.53265448103892,train
KEN.34_1,-0.4928833176222291,34.902913689836424,train
VNM.44_1,21.46703360589376,105.1106525256466,train
USA.15_1,39.844522936554256,-86.21714426340117,train
ITA.1_1,42.048256776971215,13.65328665656279,train
LSO.3_1,-28.8664305104928,28.04835590944168,train
CHE.1_1,47.3325494485024,8.05756846396047,train
IMN.19_2,54.07332579375123,-4.740085886347194,train
NGA.1_1,5.52581376762229,7.4949683270358225,train
ROU.36_1,47.507466963089065,26.14247263961348,train
DEU.1_1,47.69525205855738,8.713795240162623,train
VNM.6_1,10.111786616716236,106.67757169452857,train
RUS.70_1,53.81533874433501,36.14916281173486,train
GRC.7_1,37.75734579964166,20.855115079788305,train
TUR.20_1,37.457012358828045,29.806888194721743,train
BEL.3_1,50.74078144634462,2.9382284361137887,train
BRA.13_1,-20.520403714871826,-47.09771110605924,train
USA.45_1,40.55802844124543,-111.80039656733582,train
USA.37_1,36.00685400664658,-95.93044286409028,train
USA.24_1,43.67772713433275,-95.75283864173558,train
USA.1_1,30.6752001950114,-87.96723385912406,train
SVK.6_1,48.824926133592925,18.606513538351347,train
PRT.10_1,40.33563090827694,-6.904225001605611,train
BGD.2_1,23.48553132529836,90.98356150958077,train
GUM.3_1,13.453933990467114,144.71421998482435,train
PHL.76_1,15.323533413335522,120.6232655275128,train
BGR.13_1,43.69305268533617,24.79094541355735,train
USA.45_1,40.76657253152028,-111.49055415739988,train
NLD.11_1,52.14916084560718,5.40669929505888,train
ARG.9_1,-24.926591703016346,-60.77475658557423,train
USA.37_1,36.20256341137119,-96.28371861879906,train
ESP.5_1,42.8227217818215,-4.174575353649424,train
LKA.6_1,6.084727342020813,80.16219696874863,train
CHE.18_1,47.08220842014236,8.434722797374784,train
USA.5_1,37.86210767541702,-122.43029870449143,train
PER.22_1,-17.046352021172666,-70.02722187997358,train
LKA.11_1,7.149215109407062,80.5483046006442,train
THA.65_1,17.773438447741597,99.79850720688414,train
DEU.2_1,49.05915372890836,11.3890835136254,train
IND.19_1,25.53864317285428,77.3016330811346,train
POL.6_1,49.52656091126061,19.71226064891946,train
HUN.18_1,47.21403846103919,16.616263846642386,train
ASM.1_1,-14.287482014107866,-170.64815536417814,train
MEX.21_1,19.839599189779097,-97.99826553229398,train
KHM.18_1,13.611540190733349,104.4313617489148,train
IND.29_1,25.940066205282267,75.33283472821898,train
NGA.32_1,8.71055230943442,9.66390328608002,train
ECU.23_1,-1.338177803680457,-78.61306677191112,train
MYS.2_1,6.4574862871471055,99.83512099874758,train
BRA.13_1,-20.76758435746464,-42.8322093676139,train
SRB.7_1,44.26610274116319,19.88228831308724,train
THA.27_1,13.865002447100832,100.169374119877,train
COL.27_1,13.38278940954041,-81.37282818324644,train
MYS.4_1,3.056757695021538,101.68861028253328,train
USA.1_1,30.29234078058461,-87.74706239752292,train
USA.33_1,41.073553392265,-71.93430092270975,train
LBN.7_1,34.24981038925485,35.77272617691249,train
MDA.25_1,48.43605957143772,27.808960043268367,train
ITA.15_1,38.57202535854445,14.829337089890508,train
PRT.3_1,38.16515790925138,-8.143189795128949,train
JPN.46_1,33.990427465762494,130.8203585916224,train
THA.33_1,6.311392836352837,101.50974230653192,train
BRA.9_1,-17.100954523748662,-48.99518597146192,train
USA.48_1,47.325442244712114,-122.82711757918378,train
USA.24_1,47.94152635942051,-95.27826129068409,train
IMN.17_2,54.21966421226864,-4.688473607912615,train
SGP.2_1,1.3820178010251865,103.95186022588403,train
ISL.2_1,66.48848221330285,-16.30348375217263,train
THA.24_1,16.336839862389226,103.33532972571491,train
SEN.1_1,14.770234770711273,-17.262127289870556,train
IMN.12_2,54.1046978045265,-4.63300649194649,train
THA.10_1,19.399478394760173,98.9474969527069,train
SWE.21_1,57.703679285554045,11.647149247963972,train
THA.77_1,15.8735444779663,104.20326213914308,train
RUS.29_1,53.71534248868194,91.44255814396074,train
TUR.74_1,40.20921989150542,35.843385803670856,train
CHE.15_1,46.814688704602446,8.424883730090077,train
THA.26_1,14.300137983162529,101.27173971453531,train
FRO.2_1,62.33044582775104,-6.305855261813357,train
THA.15_1,16.487369343728922,99.77055479283248,train
NGA.15_1,9.099301466903324,7.356242989377044,train
ESP.4_1,39.60962455250591,-3.023654218195164,train
BGR.22_1,42.42701422404214,25.629926850362324,train
USA.37_1,35.03458333826956,-95.86848008480706,train
ARG.5_1,-34.636284450059456,-58.48234787621234,train
CZE.10_1,49.70310741435079,12.71513756643917,train
MEX.1_1,21.720555450979607,-102.32549885107304,train
POL.7_1,52.73528531571251,21.34993903336984,train
GHA10_2,7.6125217836268515,0.5144954311457726,train
RUS.23_1,54.68337245494539,36.29993412431126,train
JPN.1_1,34.80710212487129,137.30307262958462,train
ROU.17_1,44.76422649654256,25.25667385955133,train
BRA.9_1,-16.63241276201212,-49.270836486113446,train
IND.19_1,26.29541111220605,77.5526657118703,train
DEU.2_1,50.25694495597486,11.666154761982297,train
USA.14_1,42.45143258628833,-89.03858159003617,train
DNK.1_1,55.62010776722259,12.624082922564254,train
KHM.22_1,13.591612372038185,106.52098783343882,train
PRI.28_1,18.40771877223172,-66.55645207003523,train
KEN.36_1,-0.5038787614599056,36.85043486599229,train
TUR.15_1,40.38550624127733,40.408803321330666,train
PHL.24_1,14.35756190731143,120.7903248182325,train
JPN.24_1,38.36736967388393,141.07044522636744,train
USA.14_1,39.51017702327006,-89.41020654278506,train
KEN.38_1,0.2398465866268821,34.15907460252095,train
MKD.1_1,41.93954949400564,21.502614560570173,train
UKR.24_1,49.23610641769172,28.44686376109033,train
PRI.36_1,18.156791115766005,-65.8216022475058,train
GUM.12_1,13.43790246859773,144.6799282718433,train
USA.50_1,43.72873075176183,-89.6565124303176,train
MEX.13_1,20.607004272678648,-99.10570312132609,train
ITA.16_1,43.65586997856138,10.631470052954237,train
URY.2_2,-34.94438311675102,-55.93022315070311,train
TUR.29_1,38.66878102580178,39.1267549714172,train
DEU.1_1,47.69708989740051,8.707941114705415,train
ASM.2_1,-14.17265056200861,-169.64679510949856,train
LVA.1_1,57.24600570168551,22.731344750724983,train
PRT.8_1,38.5894103269371,-8.002556912813557,train
VNM.56_1,21.57422077918062,105.9095286076046,train
THA.63_1,14.73285304061223,100.43553960322804,train
TUN.3_1,36.71896300490885,10.216781475690476,train
BGD.5_1,24.48969586711692,89.2040794403193,train
TUR.7_1,39.80905316114464,32.872769517303105,train
URY.16_2,-34.524511188502785,-56.80380581374187,train
TUR.24_1,40.51650901769545,34.193124579197004,train
SWE.21_1,57.66948674109455,11.65206506224665,train
HRV.2_1,45.25298246473509,17.206935672609408,train
USA.48_1,47.58230554580262,-122.52173862113642,train
MYS.9_1,4.2214492541570685,100.57294239151742,train
PRI.24_1,18.293266231846765,-66.30534077872105,train
TUR.26_1,38.075440726585526,40.31388250101951,train
PRI.35_1,18.15171305746266,-67.11538640259836,train
HRV.2_1,45.147506750944416,18.19802952983289,train
CHE.22_1,46.87681989571208,8.64675571474402,train
VNM.54_1,16.41458207295478,107.675608253527,train
VNM.54_1,16.416664113486164,107.55729857609596,train
VNM.33_1,10.403592201307418,104.33213272337316,train
IND.5_1,26.524584597702084,86.21512122384863,train
PER.22_1,-15.496981737826845,-70.3231514454981,train
PRI.17_1,18.43735511074937,-66.1212886550318,train
HUN.5_1,47.48610512125205,19.00118910342449,train
SMR.5_1,43.92964556914725,12.495333731243871,train
THA.43_1,12.838620432174304,99.635341982166,train
USA.12_1,21.30401795658512,-157.87736624045627,train
BGD.6_1,26.06003611085233,89.57269654795219,train
TUR.45_1,40.47599352558876,42.969307987513865,train
IND.25_1,28.59754210890797,76.89543799283359,train
TUR.81_1,41.21601748568694,31.928828676256177,train
VNM.35_1,21.62062296683026,106.55615976730236,train
USA.5_1,37.86953555807775,-122.42777154479074,train
BMU.2_1,32.34880731942223,-64.71440413402648,train
MNG.16_1,49.033129722088745,104.08071268221492,train
USA.5_1,32.77887887917602,-117.218534675297,train
KHM.5_1,11.16133734616488,104.548503186865,train
HUN.17_1,46.28735760292332,18.761360377751306,train
JPN.25_1,32.58711074518627,131.7050130575066,train
RUS.23_1,54.56858045173717,36.39345315087436,train
SEN.1_1,14.666416599888835,-17.39877608083619,train
GUM.19_1,13.425151755374644,144.75234810999237,train
ISR.5_1,32.70290699781469,35.328463825142954,train
RUS.19_1,56.82282562299597,41.27261363962224,train
USA.6_1,39.347164773945295,-106.33248253252904,train
NLD.8_1,51.681253315869,4.707906775806451,train
USA.6_1,37.18163202567439,-107.28219423403146,train
URY.9_2,-34.95228576200949,-54.97611029605262,train
BRA.7_1,-15.6265005186346,-47.66047244005537,train
IND.28_1,31.65829753099648,74.8581744302248,train
THA.13_1,10.863033786240068,99.48890377024443,train
