ADM1_Region,Latitude,Longitude
ARE.4_1,25.35797657122456,56.025802615499046
ARE.4_1,25.518618906871804,56.09758355144149
ARE.4_1,25.37618919261911,56.18733637103048
ARE.4_1,25.55575201476788,56.09663767656115
ARE.4_1,25.51398203030516,56.35690534098966
ARE.4_1,25.09156755248498,56.25156173931055
ARE.4_1,25.41248922717038,56.17073834863208
ARE.4_1,25.080937376602748,56.30386105901292
ARE.4_1,25.437863465142303,56.16013086213586
ARE.6_1,25.61901133525476,56.26965949030499
ARE.6_1,25.340092774909724,55.61430061541621
ARE.6_1,25.60790836038501,56.2695398188805
ARE.6_1,25.605796202168133,56.26704138206433
ARE.6_1,25.615387756987968,56.27663537860748
ARE.6_1,25.622116266807225,56.28129257208582
ARE.6_1,25.6098652318366,56.268632434904106
ARE.6_1,25.6079577029884,56.26812127110486
ARE.6_1,25.28732332622626,55.8925310442414
ARE.6_1,25.61012629037529,56.2702874774952
ARE.7_1,25.376389274206204,55.45822426129424
ARE.7_1,25.61293626702516,55.751924073963416
ARE.7_1,25.37664149275667,55.4583027137123
ARE.7_1,25.376465819770864,55.45830845474731
ARE.7_1,25.37634936528196,55.45829052190121
ARE.7_1,25.37647208158926,55.45826862725006
ARE.7_1,25.376631298598067,55.45817663313266
ARE.7_1,25.37649647705434,55.45827897401261
ARE.7_1,25.37650585438128,55.458183114204914
ARE.7_1,25.48898386654136,55.58152586164767
ARG.5_1,-34.636284450059456,-58.48234787621234
ARG.5_1,-34.648765733697395,-58.43368860508258
ARG.5_1,-34.669425974131535,-58.4319869457308
ARG.5_1,-34.60456183394875,-58.46753923789668
ARG.5_1,-34.595585098945485,-58.48703201485032
ARG.5_1,-34.622974705567245,-58.38995222415508
ARG.5_1,-34.65707627103946,-58.37992416600698
ARG.5_1,-34.5512104759136,-58.4915021853224
ARG.5_1,-34.62100249688648,-58.42365949822719
ARG.5_1,-34.63639859046054,-58.36412437872163
ARG.9_1,-26.068968047556016,-58.08139030470448
ARG.9_1,-25.230591928826293,-58.2852440872024
ARG.9_1,-24.47326197943116,-59.54382789001123
ARG.9_1,-25.46607343065452,-58.6861905765329
ARG.9_1,-26.189166441966343,-58.16695513763891
ARG.9_1,-25.28228511967372,-58.76551374432756
ARG.9_1,-25.0050600306011,-60.14761739832029
ARG.9_1,-25.31756023126574,-57.72752982957665
ARG.9_1,-25.446108590196808,-58.25978744901416
ARG.9_1,-24.7146224503051,-59.6406259851772
ARG.9_1,-24.431132249120274,-59.74070968022815
ARG.9_1,-25.588869689750968,-59.22447937363185
ARG.9_1,-25.661134828128912,-59.39538676048804
ARG.9_1,-24.024031444636627,-61.5943880304703
ARG.9_1,-25.28036453116291,-57.71858808538008
ARG.9_1,-25.48533258610012,-59.43128125597645
ARG.9_1,-26.005875413682485,-58.40590398975003
ARG.9_1,-24.86428994145958,-59.77097716982475
ARG.9_1,-25.55577030164628,-59.33323608427108
ARG.9_1,-26.16242955212516,-58.19200624182511
ARG.9_1,-26.037346572322228,-58.05199848596308
ARG.9_1,-24.46029474141777,-60.38966492584721
ARG.9_1,-24.45490721630093,-59.582835628540806
ARG.9_1,-23.89783832340341,-60.77315795830675
ARG.9_1,-26.23774829087072,-58.25999572315083
ARG.9_1,-24.77358083209402,-59.4689234321789
ARG.9_1,-24.926591703016346,-60.77475658557423
ARG.9_1,-25.48651622509807,-59.43012367257628
ARG.9_1,-25.41598958758181,-59.54796485631167
ARG.9_1,-25.810163911195737,-58.04112839751939
ARG.9_1,-24.48843321180405,-60.41245170744391
ASM.1_1,-14.283738693358544,-170.5598599390874
ASM.1_1,-14.286452131730176,-170.5536234469243
ASM.1_1,-14.2839731132453,-170.5589565082626
ASM.1_1,-14.279812936555134,-170.5506804080448
ASM.1_1,-14.27955545937312,-170.557386747127
ASM.1_1,-14.285978551440698,-170.54960594238918
ASM.1_1,-14.274895342931144,-170.6962454435297
ASM.1_1,-14.287482014107866,-170.64815536417814
ASM.1_1,-14.286303664854616,-170.54997694157737
ASM.1_1,-14.281082340358015,-170.55059344150732
ASM.2_1,-14.181690763222942,-169.62111509745023
ASM.2_1,-14.231969880034391,-169.51526057916575
ASM.2_1,-14.234836532869773,-169.51371416690176
ASM.2_1,-14.18563396647816,-169.66809994596474
ASM.2_1,-14.21795239780482,-169.48639229976902
ASM.2_1,-14.173608776217758,-169.64995803484084
ASM.2_1,-14.18313387508042,-169.67341564583492
ASM.2_1,-14.17265056200861,-169.64679510949856
ASM.2_1,-14.231074548232538,-169.51425808670635
ASM.2_1,-14.178297475584056,-169.62342020600553
ASM.4_1,-14.3309961371025,-170.81907690073302
ASM.4_1,-14.363541382323584,-170.75664401510008
ASM.4_1,-14.329685930243167,-170.7305342839103
ASM.4_1,-14.309034130714618,-170.82518627125052
ASM.4_1,-14.327722162186811,-170.7204278000964
ASM.4_1,-14.366455274752925,-170.75721700747667
ASM.4_1,-14.340473718876058,-170.73284361964542
ASM.4_1,-14.308620556563753,-170.82376978118796
ASM.4_1,-14.33324641779735,-170.7199765317841
ASM.4_1,-14.328935230542092,-170.82458514631756
AUS.2_1,-35.819544016354705,149.00441369928944
AUS.2_1,-35.38593440230966,149.08093425724817
AUS.2_1,-35.301919305291456,149.16538422820344
AUS.2_1,-35.32574744997998,149.12445571644088
AUS.2_1,-35.27273860018909,149.1367835391225
AUS.2_1,-35.191903344337405,149.1555754756438
AUS.2_1,-35.30373747671309,149.09892585373558
AUS.2_1,-35.339184650588614,149.14562783495873
AUS.2_1,-35.414400295751825,149.12874876956673
AUS.2_1,-35.33615311159847,149.13898046016084
AUT.1_1,47.760568503272005,16.98348092587702
AUT.1_1,47.28568130278259,16.38961661427483
AUT.1_1,47.3738358670488,16.300743424146837
AUT.1_1,46.90297822884002,16.13537409038382
AUT.1_1,47.318045787865664,16.273229646036047
AUT.1_1,47.5820613095576,16.425441731898573
AUT.1_1,47.69329459566961,16.437859611099753
AUT.1_1,47.84718243010855,16.991639688644955
AUT.1_1,47.90582808222691,16.92557098264109
AUT.1_1,47.00427712563718,16.230274338133295
AUT.2_1,46.609959911976176,13.283361507397494
AUT.2_1,46.6291657938532,14.387400256206677
AUT.2_1,46.81897071676762,14.511649924006331
AUT.2_1,46.91574585732626,14.781250079850114
AUT.2_1,46.679920514066765,14.506089754487787
AUT.2_1,46.58854453915419,13.578170708303638
AUT.2_1,46.71340296543712,13.68739992781054
AUT.2_1,46.81781074657324,14.914243286066162
AUT.2_1,46.76501466930106,14.284241611707683
AUT.2_1,46.74931311545817,13.273415277149429
AUT.2_1,46.6603135203821,14.870957571208027
AUT.3_1,48.7425472367143,15.127287166703722
AUT.3_1,47.555383538145726,16.130150773499786
AUT.3_1,48.58477938151831,15.850035383855184
AUT.3_1,48.66603478431232,15.523748909006626
AUT.3_1,48.47885004667451,16.710106332274062
AUT.3_1,48.777087353455904,15.531694712175003
AUT.3_1,48.38843607880146,16.36849711343958
AUT.3_1,48.46415843233493,16.155604504246583
AUT.3_1,48.23320769081708,15.313741714004497
AUT.3_1,48.168443906060965,15.88926893866264
AUT.3_1,48.86788065839152,15.228912492508933
AUT.3_1,48.236288949305,16.899262347146692
AUT.3_1,48.73731011585076,15.342465757637797
AUT.4_1,48.06860506042848,12.801537332647625
AUT.4_1,47.95171467409523,13.48596768731144
AUT.4_1,47.93315470072607,14.241107530421598
AUT.4_1,48.27985227778689,14.717614842781124
AUT.4_1,47.95024255336162,13.597814939681427
AUT.4_1,48.15054855158611,13.066858407447029
AUT.4_1,48.3589411421369,13.656144250384072
AUT.4_1,47.81919873334794,14.644987774912575
AUT.4_1,48.33321192860317,13.77810640763409
AUT.4_1,48.14201441963491,13.120486150952106
AUT.4_1,48.03037705519733,14.396179712550785
AUT.5_1,47.857582369699074,13.05792599666264
AUT.5_1,47.89758632236399,13.224212736784374
AUT.5_1,47.40375041478305,13.191305417130714
AUT.5_1,47.299898458651455,12.798395945710858
AUT.5_1,47.73474611076237,13.42968644197589
AUT.5_1,47.93981420467709,13.245080353336013
AUT.5_1,47.03422709947036,13.798844635511516
AUT.5_1,47.2662685070496,12.41318384426966
AUT.5_1,48.00762279058439,12.915208570281171
AUT.5_1,47.74314978622469,13.257669775672444
AUT.5_1,47.97457477268935,13.30398896480714
AUT.6_1,47.02219498136539,15.07189977770281
AUT.6_1,47.19837863364443,15.360670530931923
AUT.6_1,47.29290603637108,15.584215776819892
AUT.6_1,46.92897769629041,13.871107374222428
AUT.6_1,46.90191662634161,15.823171863246731
AUT.6_1,47.0649069279303,15.17025279685259
AUT.6_1,46.70084770944256,16.005277894332608
AUT.6_1,46.69729016432592,15.258351823262338
AUT.6_1,47.24409292953637,15.683626325215084
AUT.6_1,46.811105173726304,15.279197032678333
AUT.6_1,47.18328768257683,15.995518319694494
AUT.6_1,47.06284770919704,15.543802884557746
AUT.8_1,47.46932970044636,9.670956991279365
AUT.8_1,47.19274367540945,9.658294105196664
AUT.8_1,47.48762273961608,9.69150550168658
AUT.8_1,47.3472496827572,10.175750168351623
AUT.8_1,47.51155075115143,9.953078605249347
AUT.8_1,47.15135719176037,9.902844740464374
AUT.8_1,47.39154330138901,9.738628384776996
AUT.8_1,47.46923266498924,9.826841920399302
AUT.8_1,47.45443810426248,9.687263479892236
AUT.8_1,47.42205084945438,9.680040159715247
AUT.9_1,48.246401467887885,16.334675884122777
AUT.9_1,48.141031514589365,16.38591026325304
AUT.9_1,48.24298108785078,16.290670571482497
AUT.9_1,48.1756932188178,16.322886338968694
AUT.9_1,48.21065683723164,16.289479692608218
AUT.9_1,48.14470279754103,16.366694896475334
AUT.9_1,48.15549367356481,16.2873986359476
AUT.9_1,48.24986941370925,16.33404512647329
AUT.9_1,48.16866887812648,16.42083191592174
AUT.9_1,48.15227302417185,16.27657653708794
BEL.1_1,50.83620468673112,4.291102797039792
BEL.1_1,50.80241261064779,4.415214315825305
BEL.1_1,50.8411206243393,4.359399280476596
BEL.1_1,50.8338106646565,4.372537301048356
BEL.1_1,50.87002394629023,4.318184328007324
BEL.1_1,50.83805263306538,4.386432697124273
BEL.1_1,50.88285117536311,4.32148543657252
BEL.1_1,50.84883908864663,4.30953750675583
BEL.1_1,50.78329745755602,4.373602268937698
BEL.1_1,50.88162187445453,4.329674229683041
BEL.2_1,51.44751106247676,4.9316839892377775
BEL.2_1,51.44892276645405,4.949606489269098
BEL.2_1,51.45000202650554,4.939755691142513
BEL.2_1,51.44196235332134,4.929585808117074
BEL.2_1,51.431865925669406,4.9420133379034406
BEL.2_1,51.44011617851379,4.929601108486464
BEL.2_1,50.7683856590619,5.526533745750088
BEL.2_1,50.75048995628846,5.841571364186057
BEL.2_1,51.44937141255739,4.932413242075454
BEL.2_1,51.19939840027223,3.908513631595072
BEL.2_1,51.33761500512033,3.3061409449613626
BEL.3_1,50.77982137820882,2.989750698756678
BEL.3_1,50.76077699015893,2.988199545901873
BEL.3_1,49.7449302933282,5.612742632654234
BEL.3_1,50.74473553238534,2.9012924677273646
BEL.3_1,50.78921240415218,3.017123442635625
BEL.3_1,50.18271039266054,5.020519329644858
BEL.3_1,50.79759295583482,2.9867629596361884
BEL.3_1,50.66283152175981,5.486650778759291
BEL.3_1,50.56712522992479,6.18372955009478
BEL.3_1,50.740370579118384,2.918921981056029
BEL.3_1,50.60637754800371,3.8822291030014338
BEL.3_1,50.74078144634462,2.9382284361137887
BGD.2_1,22.342594718934283,91.126593507996
BGD.2_1,22.197636420182302,91.12043884627288
BGD.2_1,22.52377576564133,91.11213766557864
BGD.2_1,22.51335245743024,91.12888168658108
BGD.2_1,22.529112924613127,91.1416230110067
BGD.2_1,22.04270372561672,90.982551466792
BGD.2_1,22.497662881950696,91.8361600465592
BGD.2_1,23.57693872334408,91.12090725197052
BGD.2_1,22.53088773098131,91.13008908260797
BGD.2_1,22.040963980863133,91.01503687422436
BGD.2_1,23.214892081917995,91.26334737061978
BGD.2_1,22.297912486334614,91.14030643467616
BGD.2_1,22.06334489192907,90.98671555126296
BGD.2_1,22.5124508195922,91.10570207629402
BGD.2_1,22.06071074523368,90.98109074388422
BGD.2_1,23.48553132529836,90.98356150958077
BGD.2_1,22.526959527823728,91.14524043512526
BGD.3_1,24.416143737860427,90.84677081398786
BGD.3_1,24.26608163569875,89.8801435999289
BGD.3_1,23.61075343111643,90.24568114536572
BGD.3_1,23.223676694410926,89.84672410297098
BGD.3_1,23.19480260525734,90.19756528786394
BGD.3_1,23.87415294420824,90.4199162766912
BGD.3_1,23.01275935001354,89.82920703923759
BGD.3_1,23.93580814381145,90.3699679392852
BGD.3_1,24.46060944080259,89.86911854469004
BGD.3_1,24.02646399525839,90.7791572556049
BGD.3_1,24.43671649548296,90.84641603190973
BGD.3_1,23.214579875361835,89.70914550012748
BGD.3_1,23.10659302842385,90.18079068332302
BGD.5_1,24.66898202895804,89.00553888060132
BGD.5_1,23.97055087483492,89.37037341957522
BGD.5_1,24.59529807096277,89.64797075766634
BGD.5_1,24.490642210771263,88.70730774596487
BGD.5_1,24.68088344524531,88.25187877186514
BGD.5_1,24.512482382573424,88.45566680724451
BGD.5_1,24.28403913807272,89.4572096699586
BGD.5_1,24.73555575498201,88.5650373362167
BGD.5_1,24.95197825536884,89.26749419259839
BGD.5_1,24.101314977645327,89.4766234887516
BGD.5_1,24.48969586711692,89.2040794403193
BGD.5_1,24.455061857971128,89.7017419418325
BGD.5_1,24.89368104503407,88.93604526396489
BGD.6_1,26.056298644549987,89.57130292948231
BGD.6_1,26.187067881739484,89.58738212772822
BGD.6_1,26.06566013083992,89.50541456176886
BGD.6_1,26.276995507579365,89.11315490344678
BGD.6_1,26.18904615038856,89.58651440561474
BGD.6_1,26.057426492919905,89.56543333030565
BGD.6_1,26.266153843946853,89.0092082159009
BGD.6_1,26.06003611085233,89.57269654795219
BGD.6_1,26.243206829395493,89.18569896078876
BGD.6_1,26.186859484997804,89.5852474361196
BGD.6_1,26.05794856222284,89.5695652279982
BGD.6_1,26.060831310252617,89.55770940372084
BGD.8_1,24.91058412839297,90.27967340338247
BGD.8_1,24.90452729521561,90.17013405975818
BGD.8_1,24.87655298559624,90.19982374794571
BGD.8_1,24.62607946234843,90.40669179361504
BGD.8_1,24.797697754619,90.26729712527708
BGD.8_1,24.822515664661257,91.00135500604569
BGD.8_1,24.61801974797996,89.80957928618545
BGD.8_1,25.150772934001303,90.17787732424787
BGD.8_1,24.78967471404632,90.82670167303404
BGD.8_1,24.938772343139608,90.48069414318871
BGD.8_1,24.46420720354049,90.54926967323182
BGR.11_1,42.18857845371912,24.32153562485213
BGR.11_1,42.20042930551909,24.44671669475493
BGR.11_1,42.372433631936985,24.24835810813041
BGR.11_1,42.31744405975942,24.141466783593287
BGR.11_1,42.12292823924009,24.20581915911345
BGR.11_1,42.205908529638485,24.424528350255887
BGR.11_1,42.22686092942281,24.39640990117683
BGR.11_1,42.19040871304035,24.08687275593437
BGR.11_1,42.36445374248133,24.288286351354035
BGR.11_1,42.08739890708152,23.88506679253436
BGR.12_1,42.77011079461429,22.96141435945561
BGR.12_1,42.60542738505955,22.93317343873612
BGR.12_1,42.48270442257196,22.749381730866688
BGR.12_1,42.67315149263226,22.689350501579515
BGR.12_1,42.6866657512549,22.56239741211028
BGR.12_1,42.437261260796944,23.17241572947956
BGR.12_1,42.60712826282855,23.12817680185489
BGR.12_1,42.71536315268259,22.52814284082615
BGR.12_1,42.76842044598878,22.96098050201763
BGR.12_1,42.48166765755486,23.077381628980493
BGR.13_1,43.31992224304543,24.001531418088664
BGR.13_1,43.51820114390403,24.27240644637222
BGR.13_1,43.44481101894099,24.58345351074174
BGR.13_1,43.5805201198887,25.18812335091381
BGR.13_1,43.35831007551172,24.771900684914826
BGR.13_1,43.69743763930974,24.85037613122297
BGR.13_1,43.69305268533617,24.79094541355735
BGR.13_1,43.66995631837523,24.9479185898107
BGR.13_1,43.50549166971891,25.13466875546224
BGR.13_1,43.42191746062783,24.613791662081045
BGR.14_1,42.13796783909634,24.67441176494896
BGR.14_1,42.01539867318864,24.557043995467637
BGR.14_1,42.730615953650926,24.625724509159003
BGR.14_1,42.07190886146814,24.57374362724624
BGR.14_1,42.13472436866039,24.63544793841442
BGR.14_1,42.24253639629535,24.68413183074822
BGR.14_1,42.057325218487314,24.538850949793847
BGR.14_1,42.04537181957347,24.77961897751348
BGR.14_1,41.99470967782903,24.92694608557743
BGR.14_1,42.14114553771511,24.744146342505186
BGR.14_1,42.03963968445342,24.46575033260733
BGR.16_1,43.8683448152978,26.136826814210604
BGR.16_1,43.61148241105481,25.78154076233228
BGR.16_1,43.80411757284366,26.099718015294805
BGR.16_1,43.50116024207405,25.88683527856904
BGR.16_1,43.75279279721414,26.472004428701496
BGR.16_1,43.680827674492974,26.337014778128548
BGR.16_1,43.8629611729036,25.987149883546227
BGR.16_1,43.72841941341248,26.060983992736546
BGR.16_1,43.82632278877429,25.933707574681463
BGR.16_1,43.68974081737826,26.14228021264147
BGR.18_1,43.97654245553194,26.72644080125228
BGR.18_1,43.92178777391609,27.363141411158
BGR.18_1,43.828345419519486,26.8896251322478
BGR.18_1,43.96426723900354,26.95368946820297
BGR.18_1,44.00695939924411,26.64671671941488
BGR.18_1,44.11202722186522,27.22430481734744
BGR.18_1,44.04629351568912,26.99932557971068
BGR.18_1,43.966009619467776,27.15178168951154
BGR.18_1,43.95371027181782,26.48925162853733
BGR.18_1,44.012578688633006,27.649112652186915
BGR.1_1,41.786223432328455,23.152620290077632
BGR.1_1,41.74793748824603,23.73673927481837
BGR.1_1,41.78140681996131,23.17764969735869
BGR.1_1,41.787266036639366,23.673264057805785
BGR.1_1,41.39654534991155,23.05098408499685
BGR.1_1,42.02275254938672,23.08934299842417
BGR.1_1,41.38983433256306,23.201885836598542
BGR.1_1,42.02100930628357,23.77260015393957
BGR.1_1,42.0415077559519,23.077621975260247
BGR.1_1,41.5711344142544,23.73930742038185
BGR.1_1,42.04293478095048,23.524097058457524
BGR.22_1,42.208477290421264,25.36209604354879
BGR.22_1,42.19501819226224,26.1103265489904
BGR.22_1,42.542013379946575,25.184835731359986
BGR.22_1,42.39637931712695,25.641188617410457
BGR.22_1,42.432725124754114,25.81285865532978
BGR.22_1,42.42881502333692,25.64403544007505
BGR.22_1,42.17999430417926,25.711311169704445
BGR.22_1,42.687631320663776,25.278856038059217
BGR.22_1,42.42701422404214,25.629926850362324
BGR.22_1,42.71113298779882,25.33170625682594
BGR.22_1,42.45889221062469,25.79397449446521
BGR.23_1,43.11933474079086,26.654969714032905
BGR.23_1,43.15628853542896,26.35581135824444
BGR.23_1,43.37831248918022,26.75784804348902
BGR.23_1,43.08430550317221,26.127655282936256
BGR.23_1,43.065894284130565,26.312171933829017
BGR.23_1,43.210630299071546,26.518717766736447
BGR.23_1,43.22418512085552,26.38268542207457
BGR.23_1,43.31946372966711,26.58277129697933
BGR.23_1,43.24351439911661,26.327470421005952
BGR.23_1,43.260231778717085,26.529063846714564
BGR.24_1,43.42587016431671,27.72938465654305
BGR.24_1,42.88104999254024,27.893787097107275
BGR.24_1,43.164013127449,27.94188156907745
BGR.24_1,43.28999411410489,27.61849967507063
BGR.24_1,42.89715425772609,27.85581588098662
BGR.24_1,43.226680882559215,27.95426382838206
BGR.24_1,43.05154208881215,27.335730297240687
BGR.24_1,43.10755911753897,27.475438101451296
BGR.24_1,43.308695139078544,27.97615837578084
BGR.24_1,43.37578498282269,27.52752548605523
BGR.26_1,44.12019036554321,22.64224542787898
BGR.26_1,43.74441140454026,22.50000522269892
BGR.26_1,44.02923415252231,22.759674495206184
BGR.26_1,44.08898176690791,22.860632778663856
BGR.26_1,43.70062524113203,22.73516485240464
BGR.26_1,43.86500004339376,22.423479452772444
BGR.26_1,43.70064827451375,23.01574773736603
BGR.26_1,43.94743531269459,22.52570065360373
BGR.26_1,44.00589985759166,22.906353707376223
BGR.26_1,43.89639405495456,22.75113123977312
BGR.27_1,43.218748939009465,23.77768911977845
BGR.27_1,43.56258820395544,23.85301271887716
BGR.27_1,43.57870357930076,23.74853590020513
BGR.27_1,43.66956650307344,24.23374183640533
BGR.27_1,43.11138606438626,23.791580332680603
BGR.27_1,43.13433206262509,23.88225243876222
BGR.27_1,43.32745305302326,23.68901983874159
BGR.27_1,43.16505068247974,23.815545328253627
BGR.27_1,43.12505620123491,23.69912961118048
BGR.27_1,43.49451378311226,23.68496944076613
BGR.2_1,42.492809499360206,27.467568841806084
BGR.2_1,42.66142536812416,27.67539309251536
BGR.2_1,42.13122909212294,27.373323282070626
BGR.2_1,42.09509631334853,27.674661511809287
BGR.2_1,42.61046690592596,27.37794919392012
BGR.2_1,42.53386323867339,27.40537982866568
BGR.2_1,42.15372696159368,27.559821309757567
BGR.2_1,42.799286810086144,27.8788526748076
BGR.2_1,42.06423729091356,27.52624217241592
BGR.2_1,42.69865003135919,27.100212515457
BGR.2_1,42.67306574601175,27.468472681671123
BGR.4_1,42.943357197209245,25.40049417459841
BGR.4_1,43.06440470191434,25.00268680586156
BGR.4_1,43.00398449794614,25.24867764141819
BGR.4_1,42.94029075733622,25.38914706853578
BGR.4_1,42.95902384383717,25.373216447441685
BGR.4_1,42.9272563305659,25.19472320042627
BGR.4_1,43.01698173499234,25.53638446693271
BGR.4_1,42.819086850236594,25.268790234153
BGR.4_1,42.99984273854353,24.87999960440898
BGR.4_1,42.8796155382881,25.30414100808733
BGR.5_1,42.688084369172,23.288467912420916
BGR.5_1,42.60818612091709,23.364880714850223
BGR.5_1,42.6588363018546,23.39540511699388
BGR.5_1,42.69068158098268,23.37746277811376
BGR.5_1,42.719577889864325,23.35201066812685
BGR.5_1,42.706182720395184,23.401499251153467
BGR.5_1,42.80151007147022,23.360558427824632
BGR.5_1,42.8111882211567,23.40852751281737
BGR.5_1,42.77145997328002,23.2454614155601
BGR.5_1,42.62248980781257,23.38698339309834
BGR.6_1,41.75526254494662,25.84093131249209
BGR.6_1,42.061896986871744,26.23525693597791
BGR.6_1,42.01429178191507,25.5850947279087
BGR.6_1,41.92568820541447,25.91631639318913
BGR.6_1,42.000424750207536,25.479810597438867
BGR.6_1,41.827503688566686,25.69110625834076
BGR.6_1,41.91145196657162,25.938873891679314
BGR.6_1,41.54034197881237,26.16658724237462
BGR.6_1,42.04500414014828,26.42692807182519
BGR.6_1,41.868766492152936,25.87477787574336
BGR.6_1,42.07299620547639,26.327841638387767
BGR.7_1,41.39472230990117,25.164926122734546
BGR.7_1,41.76224211437784,25.348411157553844
BGR.7_1,41.567426180629326,25.386312678661096
