region,lat,lng,img1,img2,img3,img4,selection
IND.19_1,23.15302819599877,80.74437275434558,data/streetview_images/IND.19_1/IND.19_1_23_153028_80_744373.1.jpg,data/streetview_images/IND.19_1/IND.19_1_23_153028_80_744373.2.jpg,data/streetview_images/IND.19_1/IND.19_1_23_153028_80_744373.3.jpg,data/streetview_images/IND.19_1/IND.19_1_23_153028_80_744373.4.jpg,train
ARG.9_1,-26.068968047556016,-58.08139030470448,data/streetview_images/ARG.9_1/ARG.9_1_-26_068968_-58_081390.1.jpg,data/streetview_images/ARG.9_1/ARG.9_1_-26_068968_-58_081390.2.jpg,data/streetview_images/ARG.9_1/ARG.9_1_-26_068968_-58_081390.3.jpg,data/streetview_images/ARG.9_1/ARG.9_1_-26_068968_-58_081390.4.jpg,train
USA.9_1,38.94945548370757,-76.98656447667261,data/streetview_images/USA.9_1/USA.9_1_38_949455_-76_986564.1.jpg,data/streetview_images/USA.9_1/USA.9_1_38_949455_-76_986564.2.jpg,data/streetview_images/USA.9_1/USA.9_1_38_949455_-76_986564.3.jpg,data/streetview_images/USA.9_1/USA.9_1_38_949455_-76_986564.4.jpg,train
KEN.29_1,-0.7812264190537934,37.26739104947736,data/streetview_images/KEN.29_1/KEN.29_1_-0_781226_37_267391.1.jpg,data/streetview_images/KEN.29_1/KEN.29_1_-0_781226_37_267391.2.jpg,data/streetview_images/KEN.29_1/KEN.29_1_-0_781226_37_267391.3.jpg,data/streetview_images/KEN.29_1/KEN.29_1_-0_781226_37_267391.4.jpg,train
IMN.2_2,54.08544964994657,-4.730642985825529,data/streetview_images/IMN.2_2/IMN.2_2_54_085450_-4_730643.1.jpg,data/streetview_images/IMN.2_2/IMN.2_2_54_085450_-4_730643.2.jpg,data/streetview_images/IMN.2_2/IMN.2_2_54_085450_-4_730643.3.jpg,data/streetview_images/IMN.2_2/IMN.2_2_54_085450_-4_730643.4.jpg,train
AUT.3_1,48.777087353455904,15.531694712175003,data/streetview_images/AUT.3_1/AUT.3_1_48_777087_15_531695.1.jpg,data/streetview_images/AUT.3_1/AUT.3_1_48_777087_15_531695.2.jpg,data/streetview_images/AUT.3_1/AUT.3_1_48_777087_15_531695.3.jpg,data/streetview_images/AUT.3_1/AUT.3_1_48_777087_15_531695.4.jpg,train
CZE.14_1,49.22468723739657,17.65601992261838,data/streetview_images/CZE.14_1/CZE.14_1_49_224687_17_656020.1.jpg,data/streetview_images/CZE.14_1/CZE.14_1_49_224687_17_656020.2.jpg,data/streetview_images/CZE.14_1/CZE.14_1_49_224687_17_656020.3.jpg,data/streetview_images/CZE.14_1/CZE.14_1_49_224687_17_656020.4.jpg,train
SVN.2_1,46.1637669632236,13.736962416726293,data/streetview_images/SVN.2_1/SVN.2_1_46_163767_13_736962.1.jpg,data/streetview_images/SVN.2_1/SVN.2_1_46_163767_13_736962.2.jpg,data/streetview_images/SVN.2_1/SVN.2_1_46_163767_13_736962.3.jpg,data/streetview_images/SVN.2_1/SVN.2_1_46_163767_13_736962.4.jpg,train
PRT.18_1,41.756361495514405,-8.597066971678135,data/streetview_images/PRT.18_1/PRT.18_1_41_756361_-8_597067.1.jpg,data/streetview_images/PRT.18_1/PRT.18_1_41_756361_-8_597067.2.jpg,data/streetview_images/PRT.18_1/PRT.18_1_41_756361_-8_597067.3.jpg,data/streetview_images/PRT.18_1/PRT.18_1_41_756361_-8_597067.4.jpg,train
BEL.2_1,50.7683856590619,5.526533745750088,data/streetview_images/BEL.2_1/BEL.2_1_50_768386_5_526534.1.jpg,data/streetview_images/BEL.2_1/BEL.2_1_50_768386_5_526534.2.jpg,data/streetview_images/BEL.2_1/BEL.2_1_50_768386_5_526534.3.jpg,data/streetview_images/BEL.2_1/BEL.2_1_50_768386_5_526534.4.jpg,train
THA.67_1,9.574396709493412,100.0867234131292,data/streetview_images/THA.67_1/THA.67_1_9_574397_100_086723.1.jpg,data/streetview_images/THA.67_1/THA.67_1_9_574397_100_086723.2.jpg,data/streetview_images/THA.67_1/THA.67_1_9_574397_100_086723.3.jpg,data/streetview_images/THA.67_1/THA.67_1_9_574397_100_086723.4.jpg,train
ISL.7_1,65.73714438204793,-23.23723455133253,data/streetview_images/ISL.7_1/ISL.7_1_65_737144_-23_237235.1.jpg,data/streetview_images/ISL.7_1/ISL.7_1_65_737144_-23_237235.2.jpg,data/streetview_images/ISL.7_1/ISL.7_1_65_737144_-23_237235.3.jpg,data/streetview_images/ISL.7_1/ISL.7_1_65_737144_-23_237235.4.jpg,train
SMR.1_1,43.93224046089661,12.41620326378418,data/streetview_images/SMR.1_1/SMR.1_1_43_932240_12_416203.1.jpg,data/streetview_images/SMR.1_1/SMR.1_1_43_932240_12_416203.2.jpg,data/streetview_images/SMR.1_1/SMR.1_1_43_932240_12_416203.3.jpg,data/streetview_images/SMR.1_1/SMR.1_1_43_932240_12_416203.4.jpg,train
BRA.13_1,-21.07281480253418,-42.77235985247957,data/streetview_images/BRA.13_1/BRA.13_1_-21_072815_-42_772360.1.jpg,data/streetview_images/BRA.13_1/BRA.13_1_-21_072815_-42_772360.2.jpg,data/streetview_images/BRA.13_1/BRA.13_1_-21_072815_-42_772360.3.jpg,data/streetview_images/BRA.13_1/BRA.13_1_-21_072815_-42_772360.4.jpg,train
USA.6_1,40.67826155271494,-104.96249822686858,data/streetview_images/USA.6_1/USA.6_1_40_678262_-104_962498.1.jpg,data/streetview_images/USA.6_1/USA.6_1_40_678262_-104_962498.2.jpg,data/streetview_images/USA.6_1/USA.6_1_40_678262_-104_962498.3.jpg,data/streetview_images/USA.6_1/USA.6_1_40_678262_-104_962498.4.jpg,train
THA.64_1,7.160486546299983,100.54397884168468,data/streetview_images/THA.64_1/THA.64_1_7_160487_100_543979.1.jpg,data/streetview_images/THA.64_1/THA.64_1_7_160487_100_543979.2.jpg,data/streetview_images/THA.64_1/THA.64_1_7_160487_100_543979.3.jpg,data/streetview_images/THA.64_1/THA.64_1_7_160487_100_543979.4.jpg,train
IND.4_1,26.94645618299432,94.20279177408108,data/streetview_images/IND.4_1/IND.4_1_26_946456_94_202792.1.jpg,data/streetview_images/IND.4_1/IND.4_1_26_946456_94_202792.2.jpg,data/streetview_images/IND.4_1/IND.4_1_26_946456_94_202792.3.jpg,data/streetview_images/IND.4_1/IND.4_1_26_946456_94_202792.4.jpg,train
THA.20_1,18.423417319548623,98.75920071557336,data/streetview_images/THA.20_1/THA.20_1_18_423417_98_759201.1.jpg,data/streetview_images/THA.20_1/THA.20_1_18_423417_98_759201.2.jpg,data/streetview_images/THA.20_1/THA.20_1_18_423417_98_759201.3.jpg,data/streetview_images/THA.20_1/THA.20_1_18_423417_98_759201.4.jpg,train
NLD.7_1,50.78327723096288,5.854875198060113,data/streetview_images/NLD.7_1/NLD.7_1_50_783277_5_854875.1.jpg,data/streetview_images/NLD.7_1/NLD.7_1_50_783277_5_854875.2.jpg,data/streetview_images/NLD.7_1/NLD.7_1_50_783277_5_854875.3.jpg,data/streetview_images/NLD.7_1/NLD.7_1_50_783277_5_854875.4.jpg,train
USA.26_1,37.45271136975731,-91.84424971167714,data/streetview_images/USA.26_1/USA.26_1_37_452711_-91_844250.1.jpg,data/streetview_images/USA.26_1/USA.26_1_37_452711_-91_844250.2.jpg,data/streetview_images/USA.26_1/USA.26_1_37_452711_-91_844250.3.jpg,data/streetview_images/USA.26_1/USA.26_1_37_452711_-91_844250.4.jpg,train
USA.16_1,41.66018372447402,-95.04267204709517,data/streetview_images/USA.16_1/USA.16_1_41_660184_-95_042672.1.jpg,data/streetview_images/USA.16_1/USA.16_1_41_660184_-95_042672.2.jpg,data/streetview_images/USA.16_1/USA.16_1_41_660184_-95_042672.3.jpg,data/streetview_images/USA.16_1/USA.16_1_41_660184_-95_042672.4.jpg,train
IND.29_1,26.93252013332359,72.94852510446694,data/streetview_images/IND.29_1/IND.29_1_26_932520_72_948525.1.jpg,data/streetview_images/IND.29_1/IND.29_1_26_932520_72_948525.2.jpg,data/streetview_images/IND.29_1/IND.29_1_26_932520_72_948525.3.jpg,data/streetview_images/IND.29_1/IND.29_1_26_932520_72_948525.4.jpg,train
KEN.38_1,-0.0293498255456171,34.46908937855225,data/streetview_images/KEN.38_1/KEN.38_1_-0_029350_34_469089.1.jpg,data/streetview_images/KEN.38_1/KEN.38_1_-0_029350_34_469089.2.jpg,data/streetview_images/KEN.38_1/KEN.38_1_-0_029350_34_469089.3.jpg,data/streetview_images/KEN.38_1/KEN.38_1_-0_029350_34_469089.4.jpg,train
COL.22_2,1.81255575262344,-78.76418345900929,data/streetview_images/COL.22_2/COL.22_2_1_812556_-78_764183.1.jpg,data/streetview_images/COL.22_2/COL.22_2_1_812556_-78_764183.2.jpg,data/streetview_images/COL.22_2/COL.22_2_1_812556_-78_764183.3.jpg,data/streetview_images/COL.22_2/COL.22_2_1_812556_-78_764183.4.jpg,train
ITA.6_1,44.6958293176904,9.302853782964554,data/streetview_images/ITA.6_1/ITA.6_1_44_695829_9_302854.1.jpg,data/streetview_images/ITA.6_1/ITA.6_1_44_695829_9_302854.2.jpg,data/streetview_images/ITA.6_1/ITA.6_1_44_695829_9_302854.3.jpg,data/streetview_images/ITA.6_1/ITA.6_1_44_695829_9_302854.4.jpg,train
CZE.10_1,49.768409872573,13.454111840987029,data/streetview_images/CZE.10_1/CZE.10_1_49_768410_13_454112.1.jpg,data/streetview_images/CZE.10_1/CZE.10_1_49_768410_13_454112.2.jpg,data/streetview_images/CZE.10_1/CZE.10_1_49_768410_13_454112.3.jpg,data/streetview_images/CZE.10_1/CZE.10_1_49_768410_13_454112.4.jpg,train
LTU.10_1,54.6904196602219,25.20825114786232,data/streetview_images/LTU.10_1/LTU.10_1_54_690420_25_208251.1.jpg,data/streetview_images/LTU.10_1/LTU.10_1_54_690420_25_208251.2.jpg,data/streetview_images/LTU.10_1/LTU.10_1_54_690420_25_208251.3.jpg,data/streetview_images/LTU.10_1/LTU.10_1_54_690420_25_208251.4.jpg,train
RUS.44_1,55.99349331567706,38.12901331120312,data/streetview_images/RUS.44_1/RUS.44_1_55_993493_38_129013.1.jpg,data/streetview_images/RUS.44_1/RUS.44_1_55_993493_38_129013.2.jpg,data/streetview_images/RUS.44_1/RUS.44_1_55_993493_38_129013.3.jpg,data/streetview_images/RUS.44_1/RUS.44_1_55_993493_38_129013.4.jpg,train
RUS.8_1,52.99884573386867,31.810669481128084,data/streetview_images/RUS.8_1/RUS.8_1_52_998846_31_810669.1.jpg,data/streetview_images/RUS.8_1/RUS.8_1_52_998846_31_810669.2.jpg,data/streetview_images/RUS.8_1/RUS.8_1_52_998846_31_810669.3.jpg,data/streetview_images/RUS.8_1/RUS.8_1_52_998846_31_810669.4.jpg,train
CHE.8_1,46.347469413918176,6.174257993450492,data/streetview_images/CHE.8_1/CHE.8_1_46_347469_6_174258.1.jpg,data/streetview_images/CHE.8_1/CHE.8_1_46_347469_6_174258.2.jpg,data/streetview_images/CHE.8_1/CHE.8_1_46_347469_6_174258.3.jpg,data/streetview_images/CHE.8_1/CHE.8_1_46_347469_6_174258.4.jpg,train
IRL.5_1,55.04276766623085,-8.422372923984323,data/streetview_images/IRL.5_1/IRL.5_1_55_042768_-8_422373.1.jpg,data/streetview_images/IRL.5_1/IRL.5_1_55_042768_-8_422373.2.jpg,data/streetview_images/IRL.5_1/IRL.5_1_55_042768_-8_422373.3.jpg,data/streetview_images/IRL.5_1/IRL.5_1_55_042768_-8_422373.4.jpg,train
TUR.20_1,37.48534302921461,30.145394053628,data/streetview_images/TUR.20_1/TUR.20_1_37_485343_30_145394.1.jpg,data/streetview_images/TUR.20_1/TUR.20_1_37_485343_30_145394.2.jpg,data/streetview_images/TUR.20_1/TUR.20_1_37_485343_30_145394.3.jpg,data/streetview_images/TUR.20_1/TUR.20_1_37_485343_30_145394.4.jpg,train
BGR.22_1,42.542013379946575,25.184835731359986,data/streetview_images/BGR.22_1/BGR.22_1_42_542013_25_184836.1.jpg,data/streetview_images/BGR.22_1/BGR.22_1_42_542013_25_184836.2.jpg,data/streetview_images/BGR.22_1/BGR.22_1_42_542013_25_184836.3.jpg,data/streetview_images/BGR.22_1/BGR.22_1_42_542013_25_184836.4.jpg,train
JEY.5_1,49.23704087212885,-2.1399321761448697,data/streetview_images/JEY.5_1/JEY.5_1_49_237041_-2_139932.1.jpg,data/streetview_images/JEY.5_1/JEY.5_1_49_237041_-2_139932.2.jpg,data/streetview_images/JEY.5_1/JEY.5_1_49_237041_-2_139932.3.jpg,data/streetview_images/JEY.5_1/JEY.5_1_49_237041_-2_139932.4.jpg,train
THA.26_1,14.23661411668352,101.19402285297822,data/streetview_images/THA.26_1/THA.26_1_14_236614_101_194023.1.jpg,data/streetview_images/THA.26_1/THA.26_1_14_236614_101_194023.2.jpg,data/streetview_images/THA.26_1/THA.26_1_14_236614_101_194023.3.jpg,data/streetview_images/THA.26_1/THA.26_1_14_236614_101_194023.4.jpg,train
USA.6_1,38.05914726020185,-103.62823376932252,data/streetview_images/USA.6_1/USA.6_1_38_059147_-103_628234.1.jpg,data/streetview_images/USA.6_1/USA.6_1_38_059147_-103_628234.2.jpg,data/streetview_images/USA.6_1/USA.6_1_38_059147_-103_628234.3.jpg,data/streetview_images/USA.6_1/USA.6_1_38_059147_-103_628234.4.jpg,train
USA.5_1,32.77542289091043,-117.24120655361564,data/streetview_images/USA.5_1/USA.5_1_32_775423_-117_241207.1.jpg,data/streetview_images/USA.5_1/USA.5_1_32_775423_-117_241207.2.jpg,data/streetview_images/USA.5_1/USA.5_1_32_775423_-117_241207.3.jpg,data/streetview_images/USA.5_1/USA.5_1_32_775423_-117_241207.4.jpg,train
GUM.16_1,13.503599473523224,144.79217976026706,data/streetview_images/GUM.16_1/GUM.16_1_13_503599_144_792180.1.jpg,data/streetview_images/GUM.16_1/GUM.16_1_13_503599_144_792180.2.jpg,data/streetview_images/GUM.16_1/GUM.16_1_13_503599_144_792180.3.jpg,data/streetview_images/GUM.16_1/GUM.16_1_13_503599_144_792180.4.jpg,train
USA.5_1,40.809362792517085,-124.16140066063812,data/streetview_images/USA.5_1/USA.5_1_40_809363_-124_161401.1.jpg,data/streetview_images/USA.5_1/USA.5_1_40_809363_-124_161401.2.jpg,data/streetview_images/USA.5_1/USA.5_1_40_809363_-124_161401.3.jpg,data/streetview_images/USA.5_1/USA.5_1_40_809363_-124_161401.4.jpg,train
SEN.2_1,14.850050376569923,-15.875160624886142,data/streetview_images/SEN.2_1/SEN.2_1_14_850050_-15_875161.1.jpg,data/streetview_images/SEN.2_1/SEN.2_1_14_850050_-15_875161.2.jpg,data/streetview_images/SEN.2_1/SEN.2_1_14_850050_-15_875161.3.jpg,data/streetview_images/SEN.2_1/SEN.2_1_14_850050_-15_875161.4.jpg,train
TUR.50_1,41.46405724314787,27.656646290602385,data/streetview_images/TUR.50_1/TUR.50_1_41_464057_27_656646.1.jpg,data/streetview_images/TUR.50_1/TUR.50_1_41_464057_27_656646.2.jpg,data/streetview_images/TUR.50_1/TUR.50_1_41_464057_27_656646.3.jpg,data/streetview_images/TUR.50_1/TUR.50_1_41_464057_27_656646.4.jpg,train
UGA.21_1,-0.1703372109122957,29.924162161241973,data/streetview_images/UGA.21_1/UGA.21_1_-0_170337_29_924162.1.jpg,data/streetview_images/UGA.21_1/UGA.21_1_-0_170337_29_924162.2.jpg,data/streetview_images/UGA.21_1/UGA.21_1_-0_170337_29_924162.3.jpg,data/streetview_images/UGA.21_1/UGA.21_1_-0_170337_29_924162.4.jpg,train
MEX.1_1,21.81265355814801,-102.6957521036173,data/streetview_images/MEX.1_1/MEX.1_1_21_812654_-102_695752.1.jpg,data/streetview_images/MEX.1_1/MEX.1_1_21_812654_-102_695752.2.jpg,data/streetview_images/MEX.1_1/MEX.1_1_21_812654_-102_695752.3.jpg,data/streetview_images/MEX.1_1/MEX.1_1_21_812654_-102_695752.4.jpg,train
SVK.6_1,48.824926133592925,18.606513538351347,data/streetview_images/SVK.6_1/SVK.6_1_48_824926_18_606514.1.jpg,data/streetview_images/SVK.6_1/SVK.6_1_48_824926_18_606514.2.jpg,data/streetview_images/SVK.6_1/SVK.6_1_48_824926_18_606514.3.jpg,data/streetview_images/SVK.6_1/SVK.6_1_48_824926_18_606514.4.jpg,train
USA.5_1,40.81139745652211,-124.15855120421206,data/streetview_images/USA.5_1/USA.5_1_40_811397_-124_158551.1.jpg,data/streetview_images/USA.5_1/USA.5_1_40_811397_-124_158551.2.jpg,data/streetview_images/USA.5_1/USA.5_1_40_811397_-124_158551.3.jpg,data/streetview_images/USA.5_1/USA.5_1_40_811397_-124_158551.4.jpg,train
IND.29_1,27.24475891726569,74.84292415326703,data/streetview_images/IND.29_1/IND.29_1_27_244759_74_842924.1.jpg,data/streetview_images/IND.29_1/IND.29_1_27_244759_74_842924.2.jpg,data/streetview_images/IND.29_1/IND.29_1_27_244759_74_842924.3.jpg,data/streetview_images/IND.29_1/IND.29_1_27_244759_74_842924.4.jpg,train
SRB.10_1,43.54575313648402,21.717690916413304,data/streetview_images/SRB.10_1/SRB.10_1_43_545753_21_717691.1.jpg,data/streetview_images/SRB.10_1/SRB.10_1_43_545753_21_717691.2.jpg,data/streetview_images/SRB.10_1/SRB.10_1_43_545753_21_717691.3.jpg,data/streetview_images/SRB.10_1/SRB.10_1_43_545753_21_717691.4.jpg,train
PRT.18_1,42.04846234505399,-8.33955857610748,data/streetview_images/PRT.18_1/PRT.18_1_42_048462_-8_339559.1.jpg,data/streetview_images/PRT.18_1/PRT.18_1_42_048462_-8_339559.2.jpg,data/streetview_images/PRT.18_1/PRT.18_1_42_048462_-8_339559.3.jpg,data/streetview_images/PRT.18_1/PRT.18_1_42_048462_-8_339559.4.jpg,train
SRB.20_1,45.00973176886007,19.577864236768548,data/streetview_images/SRB.20_1/SRB.20_1_45_009732_19_577864.1.jpg,data/streetview_images/SRB.20_1/SRB.20_1_45_009732_19_577864.2.jpg,data/streetview_images/SRB.20_1/SRB.20_1_45_009732_19_577864.3.jpg,data/streetview_images/SRB.20_1/SRB.20_1_45_009732_19_577864.4.jpg,train
ROU.32_1,44.90765735766828,25.989029921558487,data/streetview_images/ROU.32_1/ROU.32_1_44_907657_25_989030.1.jpg,data/streetview_images/ROU.32_1/ROU.32_1_44_907657_25_989030.2.jpg,data/streetview_images/ROU.32_1/ROU.32_1_44_907657_25_989030.3.jpg,data/streetview_images/ROU.32_1/ROU.32_1_44_907657_25_989030.4.jpg,train
GUM.1_1,13.471987672655672,144.7456747789392,data/streetview_images/GUM.1_1/GUM.1_1_13_471988_144_745675.1.jpg,data/streetview_images/GUM.1_1/GUM.1_1_13_471988_144_745675.2.jpg,data/streetview_images/GUM.1_1/GUM.1_1_13_471988_144_745675.3.jpg,data/streetview_images/GUM.1_1/GUM.1_1_13_471988_144_745675.4.jpg,train
BRA.6_1,-5.147006475072545,-38.08863979171593,data/streetview_images/BRA.6_1/BRA.6_1_-5_147006_-38_088640.1.jpg,data/streetview_images/BRA.6_1/BRA.6_1_-5_147006_-38_088640.2.jpg,data/streetview_images/BRA.6_1/BRA.6_1_-5_147006_-38_088640.3.jpg,data/streetview_images/BRA.6_1/BRA.6_1_-5_147006_-38_088640.4.jpg,train
PRI.65_1,18.406378278954072,-66.08014927980899,data/streetview_images/PRI.65_1/PRI.65_1_18_406378_-66_080149.1.jpg,data/streetview_images/PRI.65_1/PRI.65_1_18_406378_-66_080149.2.jpg,data/streetview_images/PRI.65_1/PRI.65_1_18_406378_-66_080149.3.jpg,data/streetview_images/PRI.65_1/PRI.65_1_18_406378_-66_080149.4.jpg,train
COL.26_2,5.3077474469975,-75.67340812452105,data/streetview_images/COL.26_2/COL.26_2_5_307747_-75_673408.1.jpg,data/streetview_images/COL.26_2/COL.26_2_5_307747_-75_673408.2.jpg,data/streetview_images/COL.26_2/COL.26_2_5_307747_-75_673408.3.jpg,data/streetview_images/COL.26_2/COL.26_2_5_307747_-75_673408.4.jpg,train
USA.43_1,35.24341662909204,-89.9493992553195,data/streetview_images/USA.43_1/USA.43_1_35_243417_-89_949399.1.jpg,data/streetview_images/USA.43_1/USA.43_1_35_243417_-89_949399.2.jpg,data/streetview_images/USA.43_1/USA.43_1_35_243417_-89_949399.3.jpg,data/streetview_images/USA.43_1/USA.43_1_35_243417_-89_949399.4.jpg,train
IMN.9_2,54.21722068445194,-4.666513131327819,data/streetview_images/IMN.9_2/IMN.9_2_54_217221_-4_666513.1.jpg,data/streetview_images/IMN.9_2/IMN.9_2_54_217221_-4_666513.2.jpg,data/streetview_images/IMN.9_2/IMN.9_2_54_217221_-4_666513.3.jpg,data/streetview_images/IMN.9_2/IMN.9_2_54_217221_-4_666513.4.jpg,train
GTM.20_1,14.428292802431464,-91.15638260841388,data/streetview_images/GTM.20_1/GTM.20_1_14_428293_-91_156383.1.jpg,data/streetview_images/GTM.20_1/GTM.20_1_14_428293_-91_156383.2.jpg,data/streetview_images/GTM.20_1/GTM.20_1_14_428293_-91_156383.3.jpg,data/streetview_images/GTM.20_1/GTM.20_1_14_428293_-91_156383.4.jpg,train
IND.19_1,21.839469011542512,75.30788114015233,data/streetview_images/IND.19_1/IND.19_1_21_839469_75_307881.1.jpg,data/streetview_images/IND.19_1/IND.19_1_21_839469_75_307881.2.jpg,data/streetview_images/IND.19_1/IND.19_1_21_839469_75_307881.3.jpg,data/streetview_images/IND.19_1/IND.19_1_21_839469_75_307881.4.jpg,train
LKA.16_1,7.933529372231945,80.68353561046219,data/streetview_images/LKA.16_1/LKA.16_1_7_933529_80_683536.1.jpg,data/streetview_images/LKA.16_1/LKA.16_1_7_933529_80_683536.2.jpg,data/streetview_images/LKA.16_1/LKA.16_1_7_933529_80_683536.3.jpg,data/streetview_images/LKA.16_1/LKA.16_1_7_933529_80_683536.4.jpg,train
THA.7_1,15.21126030142008,99.80819995931502,data/streetview_images/THA.7_1/THA.7_1_15_211260_99_808200.1.jpg,data/streetview_images/THA.7_1/THA.7_1_15_211260_99_808200.2.jpg,data/streetview_images/THA.7_1/THA.7_1_15_211260_99_808200.3.jpg,data/streetview_images/THA.7_1/THA.7_1_15_211260_99_808200.4.jpg,train
ARG.5_1,-34.65707627103946,-58.37992416600698,data/streetview_images/ARG.5_1/ARG.5_1_-34_657076_-58_379924.1.jpg,data/streetview_images/ARG.5_1/ARG.5_1_-34_657076_-58_379924.2.jpg,data/streetview_images/ARG.5_1/ARG.5_1_-34_657076_-58_379924.3.jpg,data/streetview_images/ARG.5_1/ARG.5_1_-34_657076_-58_379924.4.jpg,train
GUM.19_1,13.409121057272136,144.7388536158777,data/streetview_images/GUM.19_1/GUM.19_1_13_409121_144_738854.1.jpg,data/streetview_images/GUM.19_1/GUM.19_1_13_409121_144_738854.2.jpg,data/streetview_images/GUM.19_1/GUM.19_1_13_409121_144_738854.3.jpg,data/streetview_images/GUM.19_1/GUM.19_1_13_409121_144_738854.4.jpg,train
PRI.61_1,18.36205842895967,-65.87076923285713,data/streetview_images/PRI.61_1/PRI.61_1_18_362058_-65_870769.1.jpg,data/streetview_images/PRI.61_1/PRI.61_1_18_362058_-65_870769.2.jpg,data/streetview_images/PRI.61_1/PRI.61_1_18_362058_-65_870769.3.jpg,data/streetview_images/PRI.61_1/PRI.61_1_18_362058_-65_870769.4.jpg,train
MEX.11_1,21.096287455006244,-100.87989611506184,data/streetview_images/MEX.11_1/MEX.11_1_21_096287_-100_879896.1.jpg,data/streetview_images/MEX.11_1/MEX.11_1_21_096287_-100_879896.2.jpg,data/streetview_images/MEX.11_1/MEX.11_1_21_096287_-100_879896.3.jpg,data/streetview_images/MEX.11_1/MEX.11_1_21_096287_-100_879896.4.jpg,train
JPN.43_1,36.677888153677074,137.2574572715358,data/streetview_images/JPN.43_1/JPN.43_1_36_677888_137_257457.1.jpg,data/streetview_images/JPN.43_1/JPN.43_1_36_677888_137_257457.2.jpg,data/streetview_images/JPN.43_1/JPN.43_1_36_677888_137_257457.3.jpg,data/streetview_images/JPN.43_1/JPN.43_1_36_677888_137_257457.4.jpg,train
